[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	7333.32	8162.92	0.6	0.3	0	0.04197339	0.04259946	5.7277136	12200.329	24.339272	6.064734	13582.794	23.638435
[LOG]	1	3155.16	2451.6	0.6	0.3	0	0.035323273	0.03548941	2.438525	5252.919	2.9340332	2.4661098	4080.2737	2.941766
[LOG]	2	758.178	981.589	0.6	0.3	0	0.032227106	0.03294333	2.1405213	1258.7437	2.3387053	2.1682575	1631.0481	2.3426821
[LOG]	3	455.556	379.988	0.6	0.3	0	0.030837147	0.03060708	2.0652602	754.5641	2.2106	2.0648165	628.6227	2.199227
[LOG]	4	221.725	225.345	0.6	0.3	0	0.029149376	0.029513635	2.0200438	364.95056	2.152248	2.0303795	370.9706	2.1424322
[LOG]	5	181.304	161.105	0.6	0.3	0	0.027735861	0.028161228	1.9912113	297.64343	2.125483	2.0060184	263.9623	2.1085038
[LOG]	6	120.302	130.408	0.6	0.3	0	0.02712273	0.02740265	1.9789249	196.01004	2.0949929	1.9957417	212.82065	2.104448
[LOG]	7	86.2969	96.7718	0.6	0.3	0	0.02636678	0.026933476	1.9680991	139.36406	2.0748568	1.9858842	156.79578	2.0685122
[LOG]	8	101.084	118.624	0.6	0.3	0	0.02568014	0.026216727	1.9602005	164.03604	2.0498915	1.965281	193.2615	2.0498202
[LOG]	9	76.2755	76.2892	0.6	0.3	0	0.025575627	0.025844537	1.9547659	122.70672	2.0339527	1.9634541	122.72211	2.0197308
[LOG]	10	73.9248	70.9679	0.6	0.3	0	0.025226492	0.025628958	1.9481475	118.81173	2.0126276	1.9576458	113.86514	2.0181024
[LOG]	11	65.8501	53.9805	0.6	0.3	0	0.02479404	0.025108831	1.9421574	105.37297	1.9974173	1.9529527	85.57084	2.0000887
[LOG]	12	61.4642	46.5118	0.6	0.3	0	0.024546592	0.024634402	1.9385078	98.07589	1.9867349	1.9433788	73.15203	1.97666
[LOG]	13	65.2453	57.896	0.6	0.3	0	0.024170214	0.024657775	1.9310619	104.398445	1.9725082	1.9393244	92.140305	1.9638283
[LOG]	14	71.1694	55.1937	0.6	0.3	0	0.023933673	0.024239259	1.9275382	114.28662	1.9576339	1.9328996	87.65494	1.9506083
