[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	643.627	595.969	1	1	0	0.19394322	0.18399271	600.5424	1.8652121	41.134995	551.99725	1.8587402	42.02919
[LOG]	1	19.2242	18.4387	1	1	0	0.12658721	0.1180737	9.0722475	1.463059	8.605541	8.628622	1.5116495	8.215073
[LOG]	2	10.4635	10.0156	1	1	0	0.11109356	0.102885514	3.7418737	1.3542987	5.284125	3.536463	1.3620751	5.033862
[LOG]	3	8.41326	8.07059	1	1	0	0.10031323	0.09161017	2.9825747	1.3735619	3.9739764	2.8548734	1.3607303	3.7718458
[LOG]	4	7.47346	7.20898	1	1	0	0.08516352	0.07887053	2.6377323	1.4418896	3.3105934	2.5710235	1.4229833	3.1317294
[LOG]	5	6.78159	6.56754	1	1	0	0.06964451	0.06413137	2.4207404	1.3989574	2.8784714	2.3426974	1.3741361	2.7672894
[LOG]	6	6.24682	6.12004	1	1	0	0.056241848	0.052649617	2.2602754	1.2847736	2.6181214	2.2242522	1.2756156	2.536519
[LOG]	7	5.85445	5.75538	1	1	0	0.04520105	0.042686585	2.1358345	1.1943568	2.4403129	2.1002707	1.1904643	2.380699
[LOG]	8	5.57977	5.48598	1	1	0	0.037162744	0.03558446	2.0501113	1.1246394	2.3207312	2.0221806	1.1191413	2.260371
[LOG]	9	5.38437	5.3351	1	1	0	0.031382527	0.030096896	1.9916996	1.0739025	2.2341301	1.9711189	1.0747544	2.2045846
[LOG]	10	5.25978	5.2127	1	1	0	0.027684571	0.027369414	1.9511162	1.0278927	2.1957855	1.9423773	1.0256324	2.159706
[LOG]	11	5.16379	5.14848	1	1	0	0.026059212	0.02561285	1.9353763	0.9953332	2.1478171	1.9234116	1.0070388	2.1327617
[LOG]	12	5.10226	5.09343	1	1	0	0.024600977	0.025038224	1.9180975	0.96800536	2.1307044	1.9153473	0.9885954	2.104038
