[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	2088.97	2499.2	0.5	0.1	0	0.06666632	0.06240647	2085.272	6.05174	5.8721094	2495.4265	6.096535	6.404083
[LOG]	1	125.759	114.148	0.5	0.1	0	0.0429642	0.041114617	122.74694	5.26388	2.9518461	111.10281	5.2919273	3.136035
[LOG]	2	26.5844	24.9512	0.5	0.1	0	0.0342116	0.03316661	23.920471	4.706383	2.2596843	22.279858	4.699714	2.3671336
[LOG]	3	12.5789	12.5452	0.5	0.1	0	0.030517144	0.02992655	10.150233	4.2678027	2.1026824	10.116225	4.2634935	2.1275349
[LOG]	4	8.62342	8.21271	0.5	0.1	0	0.02880025	0.02810045	6.380954	3.902746	2.0685632	5.966594	3.9062676	2.0873864
[LOG]	5	6.96976	6.66821	0.5	0.1	0	0.028086612	0.027478348	4.8826523	3.5894957	2.0836024	4.581333	3.5865624	2.0959415
[LOG]	6	6.09232	6.02106	0.5	0.1	0	0.02752964	0.02784551	4.1414742	3.3168488	2.0869117	4.071796	3.314018	2.085335
[LOG]	7	5.60172	5.52269	0.5	0.1	0	0.02729743	0.027241647	3.7743125	3.0713358	2.0831263	3.6828306	3.0976682	2.0759835
[LOG]	8	5.18008	5.09003	0.5	0.1	0	0.026852896	0.027454061	3.4615326	2.858964	2.059642	3.3732138	2.854565	2.0643048
[LOG]	9	4.99279	4.91962	0.5	0.1	0	0.026730208	0.027227852	3.3736634	2.6621494	2.0528748	3.2960343	2.6641834	2.0872934
[LOG]	10	4.78902	4.72965	0.5	0.1	0	0.026650023	0.02734982	3.2581637	2.4861157	2.053981	3.1977873	2.4863834	2.0627234
[LOG]	11	4.61865	4.54317	0.5	0.1	0	0.026393339	0.02698428	3.16658	2.3287854	2.0566583	3.0899928	2.3292665	2.0653608
[LOG]	12	4.52419	4.4886	0.5	0.1	0	0.026488269	0.026901677	3.1438622	2.1890213	2.0423288	3.1055362	2.1918807	2.055401
[LOG]	13	4.40824	4.32321	0.5	0.1	0	0.026384166	0.027006457	3.0961683	2.050484	2.0570855	3.007422	2.0559611	2.0668297
[LOG]	14	4.27186	4.28768	0.5	0.1	0	0.026170775	0.026840592	3.0223029	1.926943	2.054403	3.0347443	1.9311506	2.0671265
[LOG]	15	4.17467	4.15238	0.5	0.1	0	0.02577206	0.02662652	2.9812207	1.8139124	2.0633357	2.958031	1.8140656	2.0716317
[LOG]	16	4.09984	4.02118	0.5	0.1	0	0.02583385	0.026354404	2.95648	1.7148169	2.0631237	2.8777509	1.7112297	2.0817866
[LOG]	17	4.04136	3.98153	0.5	0.1	0	0.025700407	0.026131012	2.945079	1.6196296	2.073609	2.886942	1.6149688	2.0799606
[LOG]	18	3.95409	3.92577	0.5	0.1	0	0.025771048	0.026130384	2.9051712	1.5284853	2.061181	2.8688433	1.5434883	2.06632
[LOG]	19	3.8909	3.82165	0.5	0.1	0	0.025729075	0.026024502	2.881041	1.4513965	2.0617454	2.81475	1.4405872	2.086289
[LOG]	20	3.77392	3.74226	0.5	0.1	0	0.025598237	0.026113018	2.8032331	1.374068	2.0627525	2.7717402	1.3724627	2.0691342
[LOG]	21	3.73599	3.62782	0.5	0.1	0	0.025667744	0.025623126	2.7993288	1.3064133	2.0672681	2.689556	1.3094733	2.0680103
[LOG]	22	3.65078	3.64055	0.5	0.1	0	0.025459705	0.02586611	2.746994	1.2436113	2.059696	2.7414773	1.2317	2.0720894
[LOG]	23	3.57192	3.49607	0.5	0.1	0	0.025460714	0.025759801	2.701452	1.1801736	2.051458	2.6302164	1.1680735	2.0657897
[LOG]	24	3.45599	3.46115	0.5	0.1	0	0.025311599	0.025854325	2.619389	1.1168408	2.0374398	2.6168616	1.1299676	2.048661
[LOG]	25	3.36634	3.2906	0.5	0.1	0	0.025482783	0.025617398	2.556328	1.0660728	2.0334594	2.4787493	1.0671226	2.046591
[LOG]	26	3.22152	3.19322	0.5	0.1	0	0.025223842	0.02563832	2.4382415	1.0164813	2.0219045	2.4066224	1.0211452	2.0317347
[LOG]	27	3.08715	3.06287	0.5	0.1	0	0.025321472	0.025617145	2.3334703	0.96177965	2.0066864	2.3050501	0.9693619	2.0101311
[LOG]	28	2.92514	2.92057	0.5	0.1	0	0.025148137	0.025852405	2.1954904	0.91868484	1.9884666	2.1854975	0.92421454	2.0150914
[LOG]	29	2.8003	2.79573	0.5	0.1	0	0.025253424	0.025662381	2.0950074	0.8735902	1.9762305	2.0899684	0.8693185	2.0022354
[LOG]	30	2.69461	2.70213	0.5	0.1	0	0.024979424	0.02573839	2.010373	0.8334179	1.9715604	2.0163102	0.83363944	1.986188
[LOG]	31	2.62317	2.63453	0.5	0.1	0	0.024889722	0.025581121	1.9609864	0.7932317	1.9560779	1.970479	0.79271626	1.9773332
[LOG]	32	2.57654	2.5824	0.5	0.1	0	0.024751825	0.025364043	1.9310205	0.7609612	1.9542361	1.9359394	0.7584016	1.9764627
[LOG]	33	2.54087	2.55632	0.5	0.1	0	0.024551831	0.025732221	1.9146329	0.72365946	1.9508172	1.926373	0.7265205	1.9736398
[LOG]	34	2.51492	2.5328	0.5	0.1	0	0.024504866	0.025590103	1.9056393	0.6910002	1.9470695	1.9212314	0.6914158	1.9678643
[LOG]	35	2.49292	2.51606	0.5	0.1	0	0.024329856	0.02552758	1.9009122	0.65775543	1.9428592	1.9191304	0.66352415	1.963234
[LOG]	36	2.47942	2.49339	0.5	0.1	0	0.024424478	0.025505431	1.9016231	0.63086057	1.9373775	1.9171122	0.6247572	1.9526787
