[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	86.4061	85.3634	1	1	0	0.15887533	0.15653113	70.409904	12.072406	3.849971	69.46222	12.068035	3.759409
[LOG]	1	727.148	728.763	1	1	0	48.41537	48.45733	485.87735	2.4405255	238.1659	486.297	2.4405255	239.3616
[LOG]	2	32.6759	32.7117	1	1	0	1.2543867	1.257375	14.267525	10.539542	6.797675	14.297406	10.539542	6.8036013
[LOG]	3	44.6603	44.5216	1	1	0	1.3988395	1.393267	15.71205	4.5702777	22.951117	15.656329	4.5702777	22.868132
[LOG]	4	42.8134	42.8954	1	1	0	0.29967365	0.30211693	4.720394	21.966333	14.433491	4.744827	21.966333	14.491122
[LOG]	5	32.5938	32.4978	1	1	0	1.5553082	1.5495825	17.276737	9.281582	4.139771	17.219482	9.281582	4.1010737
[LOG]	6	17.3061	17.3209	1	1	0	0.122809604	0.12420756	2.9517536	7.2290874	5.0767555	2.9657333	7.2290874	5.077572
[LOG]	7	13.463	13.5745	1	1	0	0.051436115	0.05196244	2.2380188	6.250625	2.8197708	2.2432818	6.250625	2.9260917
[LOG]	8	13.9212	14.0721	1	1	0	0.048316304	0.047701977	2.2068205	4.6202607	4.8695183	2.2006774	4.6202607	5.0265965
[LOG]	9	11.1862	11.2411	1	1	0	0.02598614	0.025560735	1.983519	3.557637	3.3815355	1.9792649	3.557637	3.44073
[LOG]	10	9.53997	9.47957	1	1	0	0.03986752	0.040503997	2.1223326	2.633907	2.5019445	2.1286972	2.633907	2.4351733
[LOG]	11	8.47372	8.60391	1	1	0	0.045136213	0.053910304	2.1750278	1.8699477	2.1410913	2.2627606	1.8699477	2.1835513
[LOG]	12	7.5531	7.53757	1	1	0	0.03361644	0.03179593	2.0598218	1.2084498	2.0002317	2.0416167	1.2084498	2.0029087
[LOG]	13	7.03824	7.00004	1	1	0	0.035039898	0.032139868	2.0740564	0.6573084	2.032211	2.045056	0.6573084	2.023014
