[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	319.573	332.963	0.7	1	0	0.030184755	0.031689078	235.50266	28.91198	63.754364	266.39404	30.094803	45.42515
[LOG]	1	58.2401	56.7468	0.7	1	0	0.025557552	0.025053695	31.47699	27.301558	7.576312	30.499958	27.44416	6.9602675
[LOG]	2	34.0574	32.5367	0.7	1	0	0.024799254	0.0236223	12.17246	25.33518	4.075463	10.823193	25.037407	4.112459
[LOG]	3	26.7662	26.8658	0.7	1	0	0.024447419	0.023346245	7.1111937	23.42468	3.1834342	6.9966674	23.54386	3.3141646
[LOG]	4	23.4488	23.2372	0.7	1	0	0.02425199	0.022858758	5.159848	22.018852	2.8019433	4.827223	21.960772	2.9636924
[LOG]	5	21.462	21.2682	0.7	1	0	0.024147227	0.022779219	4.2577767	20.80568	2.5668612	3.9963174	20.681753	2.7212996
[LOG]	6	19.9452	19.9946	0.7	1	0	0.024048407	0.022764163	3.7027345	19.653576	2.4119577	3.4873664	19.859259	2.5326705
[LOG]	7	18.7303	18.69	0.7	1	0	0.023850543	0.022786373	3.3820019	18.54054	2.2971337	3.2494743	18.536077	2.3924983
[LOG]	8	17.8586	17.837	0.7	1	0	0.023930466	0.022774465	3.21323	17.666035	2.206688	3.0947182	17.675129	2.297183
[LOG]	9	16.9534	16.9087	0.7	1	0	0.023897458	0.022640055	3.0559323	16.689768	2.142388	2.9252634	16.72631	2.2027848
[LOG]	10	16.2143	16.1475	0.7	1	0	0.023823358	0.022548312	2.9456775	15.859311	2.0951412	2.8333795	15.870547	2.132701
[LOG]	11	15.5681	15.5645	0.7	1	0	0.023765258	0.022651598	2.8791316	15.09585	2.0500622	2.7625058	15.2060585	2.0859869
[LOG]	12	15.015	14.8745	0.7	1	0	0.023716848	0.0224488	2.8050642	14.441702	2.029106	2.6928577	14.377438	2.045785
[LOG]	13	14.4819	14.387	0.7	1	0	0.023707246	0.022546165	2.7560291	13.777992	2.0098736	2.6429205	13.796841	2.0148027
[LOG]	14	13.9774	13.939	0.7	1	0	0.023649072	0.022696136	2.709792	13.142888	1.9962918	2.63895	13.1873	1.9976436
[LOG]	15	13.5179	13.3971	0.7	1	0	0.023607653	0.022603896	2.6632943	12.567792	1.9859643	2.5747387	12.536133	1.9759613
[LOG]	16	13.0978	13.0469	0.7	1	0	0.023644252	0.022707148	2.6486466	12.000862	1.9775821	2.5747132	12.043448	1.9707989
[LOG]	17	12.7063	12.6265	0.7	1	0	0.023541505	0.022819424	2.601434	11.521401	1.9689717	2.5604491	11.484875	1.9557707
[LOG]	18	12.3449	12.2799	0.7	1	0	0.023662632	0.022584422	2.5942233	11.023291	1.9636505	2.5015192	11.081054	1.9508917
[LOG]	19	11.9764	11.9156	0.7	1	0	0.023598341	0.022733802	2.553371	10.561679	1.9591684	2.4986448	10.5822115	1.9387369
[LOG]	20	11.6878	11.5954	0.7	1	0	0.02353776	0.022702752	2.5299232	10.186587	1.9567014	2.4768486	10.162391	1.9343326
[LOG]	21	11.3754	11.2627	0.7	1	0	0.023557067	0.022640059	2.5137985	9.769303	1.9526112	2.4488883	9.733615	1.9298228
[LOG]	22	11.0593	10.9957	0.7	1	0	0.023496518	0.022689754	2.4857295	9.36065	1.9507644	2.4298553	9.38043	1.9291978
[LOG]	23	10.7875	10.6956	0.7	1	0	0.023416862	0.022657946	2.4618104	9.011638	1.9472688	2.4036028	8.987973	1.9301381
[LOG]	24	10.5241	10.4448	0.7	1	0	0.02344207	0.02273587	2.4463155	8.661123	1.9448367	2.3925092	8.660153	1.9200397
[LOG]	25	10.2895	10.2099	0.7	1	0	0.023443436	0.022663882	2.422594	8.365118	1.9411584	2.3797762	8.353211	1.9127597
[LOG]	26	10.058	9.98755	0.7	1	0	0.023513537	0.022659132	2.4131367	8.055763	1.9357858	2.3596616	8.066148	1.9115355
[LOG]	27	9.84398	9.77019	0.7	1	0	0.02346928	0.022706604	2.3920414	7.7811437	1.9351501	2.355899	7.758388	1.9134376
[LOG]	28	9.6141	9.5471	0.7	1	0	0.023429252	0.022664761	2.378485	7.4749064	1.933263	2.3289	7.4855156	1.9084166
[LOG]	29	9.4053	9.34761	0.7	1	0	0.023450894	0.022759227	2.3615973	7.20154	1.9327631	2.3203592	7.213272	1.9080969
[LOG]	30	9.20388	9.14822	0.7	1	0	0.02340855	0.022729116	2.3476603	6.938313	1.9295942	2.3039272	6.952378	1.9078243
[LOG]	31	9.03268	8.96466	0.7	1	0	0.023416892	0.022787001	2.3296964	6.724465	1.9261056	2.2912073	6.7163405	1.9022536
[LOG]	32	8.83504	8.79273	0.7	1	0	0.023413246	0.022760818	2.3144503	6.4704456	1.9215683	2.2886267	6.47016	1.9052861
[LOG]	33	8.66742	8.62708	0.7	1	0	0.023311043	0.022725694	2.2966316	6.252444	1.9244106	2.2729769	6.2640376	1.8996148
