[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	4.32679	4.18326	0.3	0.4	0	0.029535484	0.027724734	2.789312	0.63702166	3.154907	2.6627338	0.638972	3.111074
[LOG]	1	3.01616	2.95607	0.3	0.4	0	0.023857303	0.022581583	1.9947487	0.4611713	1.9977607	1.9445027	0.462171	1.9724116
[LOG]	2	2.83382	2.7763	0.3	0.4	0	0.02332363	0.021957586	1.8936167	0.3390288	1.887403	1.8530993	0.3340212	1.8486365
[LOG]	3	2.80418	2.74975	0.3	0.4	0	0.023778252	0.02213838	1.8905998	0.24475141	1.8927164	1.8500161	0.24015006	1.8615478
[LOG]	4	2.7763	2.73526	0.3	0.4	0	0.023602735	0.022067064	1.8850201	0.18398803	1.8838905	1.8551114	0.18384491	1.8561672
[LOG]	5	2.75562	2.71893	0.3	0.4	0	0.023196697	0.021791067	1.878587	0.15157019	1.8742336	1.8533336	0.15085228	1.8461905
[LOG]	6	2.74431	2.71641	0.3	0.4	0	0.022971587	0.021720292	1.8760399	0.12745221	1.8724457	1.8569994	0.12758964	1.8501976
[LOG]	7	2.73198	2.69941	0.3	0.4	0	0.022606034	0.021224163	1.8705896	0.10478678	1.8745712	1.8461496	0.10672664	1.852791
[LOG]	8	2.71797	2.68122	0.3	0.4	0	0.022363625	0.020963859	1.8633777	0.08414742	1.8755635	1.8352695	0.08390392	1.8541478
[LOG]	9	2.70791	2.66781	0.3	0.4	0	0.02220657	0.020897105	1.8562263	0.07494709	1.8777344	1.828411	0.07097613	1.8500127
[LOG]	10	2.6903	2.65262	0.3	0.4	0	0.021659179	0.020445893	1.8415793	0.07670964	1.871582	1.8160847	0.07294715	1.8439564
[LOG]	11	2.67511	2.63571	0.3	0.4	0	0.021057183	0.01967249	1.826371	0.09166618	1.862991	1.7984973	0.08784145	1.8370339
[LOG]	12	2.66219	2.61974	0.3	0.4	0	0.020200042	0.018967481	1.8068521	0.12058858	1.8603487	1.7787205	0.11220711	1.8308488
[LOG]	13	2.64638	2.60481	0.3	0.4	0	0.019464748	0.01848922	1.7868155	0.13528743	1.8624616	1.7619134	0.12740512	1.8267086
[LOG]	14	2.63585	2.59175	0.3	0.4	0	0.0189912	0.018013904	1.7715564	0.14554891	1.869104	1.744719	0.13437061	1.8343396
[LOG]	15	2.62812	2.58553	0.3	0.4	0	0.01849479	0.017725492	1.7583042	0.16299291	1.8721875	1.7352742	0.1503548	1.8327559
