[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	178.387	169.223	0.7	0.8	0	0.059795767	0.055497363	170.6582	4.212531	5.8707848	161.6784	4.3235774	5.5427814
[LOG]	1	15.5643	14.9739	0.7	0.8	0	0.031936675	0.030555375	10.974041	3.1949263	2.8382714	10.285293	3.358071	2.8184578
[LOG]	2	8.39307	8.45238	0.7	0.8	0	0.02919995	0.02950557	4.436659	2.699776	2.4796338	4.4985256	2.7182083	2.4603124
[LOG]	3	7.10008	7.15229	0.7	0.8	0	0.03226628	0.033546317	3.407334	2.4240808	2.3914933	3.450163	2.4185631	2.4080484
[LOG]	4	6.57223	6.63079	0.7	0.8	0	0.035843395	0.03729337	3.0473144	2.2174108	2.3627083	3.1134422	2.205364	2.363798
[LOG]	5	6.24497	6.37162	0.7	0.8	0	0.038398758	0.04145557	2.876599	2.0416214	2.3210158	2.9701092	2.0452044	2.3593032
[LOG]	6	5.97655	6.05106	0.7	0.8	0	0.03957427	0.04107198	2.746773	1.885472	2.2846222	2.7953274	1.8798114	2.3220298
[LOG]	7	5.73619	5.85575	0.7	0.8	0	0.03986898	0.043042824	2.6438448	1.7457329	2.2353926	2.7451782	1.7466812	2.2573442
[LOG]	8	5.53777	5.62583	0.7	0.8	0	0.03951396	0.041517053	2.5689	1.6175798	2.1935008	2.640072	1.6186322	2.2136946
[LOG]	9	5.32922	5.44538	0.7	0.8	0	0.037900522	0.04059884	2.4811141	1.4965508	2.148835	2.5655124	1.5007614	2.1848469
[LOG]	10	5.16274	5.24318	0.7	0.8	0	0.037001178	0.039248757	2.4082537	1.3892119	2.1261544	2.48179	1.3893819	2.1346312
[LOG]	11	5.01738	5.10673	0.7	0.8	0	0.03573615	0.03857423	2.3587458	1.2893356	2.094179	2.4393556	1.2898201	2.1046736
[LOG]	12	4.89629	4.94022	0.7	0.8	0	0.034710497	0.036539584	2.317602	1.1979485	2.0747123	2.3523505	1.1976048	2.086487
[LOG]	13	4.76247	4.85289	0.7	0.8	0	0.033189777	0.035502415	2.2643516	1.1119237	2.0498044	2.3345096	1.1112834	2.0756836
[LOG]	14	4.65547	4.7009	0.7	0.8	0	0.032008115	0.033788107	2.2251139	1.032652	2.0350165	2.269332	1.0330831	2.036164
[LOG]	15	4.54362	4.60849	0.7	0.8	0	0.030889256	0.032843336	2.180478	0.9586977	2.0163112	2.2440789	0.9593632	2.0173063
[LOG]	16	4.46278	4.51611	0.7	0.8	0	0.02982021	0.031944152	2.1552954	0.8900839	2.0073805	2.2079887	0.8905163	2.007807
[LOG]	17	4.36654	4.41396	0.7	0.8	0	0.028988123	0.031022174	2.1228094	0.82601035	1.9843773	2.1671758	0.8234242	1.9904574
[LOG]	18	4.28751	4.33417	0.7	0.8	0	0.028354948	0.030349007	2.0986478	0.7607734	1.9734846	2.1450808	0.7580512	1.9761466
[LOG]	19	4.20918	4.26245	0.7	0.8	0	0.02765482	0.029496169	2.072387	0.69207865	1.9690982	2.1173093	0.6921801	1.9794455
[LOG]	20	4.13836	4.1672	0.7	0.8	0	0.027272088	0.028232805	2.0541198	0.6245836	1.9630508	2.0782573	0.6242901	1.9691876
[LOG]	21	4.06025	4.10053	0.7	0.8	0	0.026595749	0.028006246	2.027079	0.565194	1.9517486	2.0557358	0.5654836	1.9660207
[LOG]	22	4.0008	4.04035	0.7	0.8	0	0.026102485	0.027463904	2.0042977	0.51645064	1.9491118	2.0365937	0.5162939	1.9583092
[LOG]	23	3.93493	3.99087	0.7	0.8	0	0.02578025	0.027298184	1.9837085	0.4703917	1.9333425	2.0260134	0.4721523	1.9488358
[LOG]	24	3.87844	3.9292	0.7	0.8	0	0.025352784	0.026711175	1.9678007	0.42717972	1.9209268	1.9988701	0.4286822	1.9442301
[LOG]	25	3.82225	3.87033	0.7	0.8	0	0.025098607	0.026497772	1.9464034	0.38787693	1.9123105	1.983369	0.3875754	1.9264668
[LOG]	26	3.77662	3.81826	0.7	0.8	0	0.02479669	0.02610977	1.9337668	0.3505146	1.904188	1.9622525	0.3503986	1.9207333
[LOG]	27	3.73621	3.781	0.7	0.8	0	0.024597442	0.025766384	1.9252473	0.31339315	1.8972082	1.9549875	0.31403655	1.9154518
[LOG]	28	3.70003	3.73372	0.7	0.8	0	0.02439546	0.025689228	1.9147596	0.27979612	1.8948451	1.9391538	0.2796036	1.9066342
[LOG]	29	3.66362	3.7005	0.7	0.8	0	0.024045281	0.025082799	1.904049	0.25148296	1.8878522	1.9261382	0.2519684	1.9059161
[LOG]	30	3.63694	3.66702	0.7	0.8	0	0.023895461	0.024944562	1.8970181	0.22828874	1.883945	1.9168526	0.22834872	1.8967025
[LOG]	31	3.61266	3.63765	0.7	0.8	0	0.02381541	0.024514502	1.8928635	0.20793201	1.8769895	1.9076954	0.20783715	1.8897685
[LOG]	32	3.59355	3.61553	0.7	0.8	0	0.023637071	0.024418045	1.8876762	0.1897756	1.875868	1.9027597	0.18933731	1.8848746
[LOG]	33	3.57183	3.60257	0.7	0.8	0	0.023562394	0.024364334	1.8818988	0.17222361	1.8717105	1.9009175	0.17427936	1.8845625
[LOG]	34	3.55554	3.58311	0.7	0.8	0	0.023418909	0.024227636	1.8781625	0.1576486	1.8691968	1.8949754	0.15875259	1.8816725
[LOG]	35	3.54029	3.56616	0.7	0.8	0	0.02333302	0.02408168	1.8746872	0.14518651	1.8658272	1.8919864	0.14441632	1.8772148
[LOG]	36	3.53013	3.55523	0.7	0.8	0	0.023311095	0.024100736	1.8738861	0.13393778	1.864406	1.8870969	0.13428587	1.8789613
[LOG]	37	3.51835	3.54127	0.7	0.8	0	0.023213066	0.023886984	1.870842	0.12358597	1.8629806	1.8846121	0.121837586	1.8759508
