[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	55.5457	64.9299	0.2	0.5	0	0.043572593	0.04481075	12.097834	138.81854	31.1966	12.604134	182.6051	31.437933
[LOG]	1	20.0804	19.8422	0.2	0.5	0	0.030640753	0.032032777	4.6896234	67.11516	3.7638223	4.8543706	65.0198	3.7961826
[LOG]	2	12.1809	15.0477	0.2	0.5	0	0.029166946	0.029672693	3.3296661	37.700394	2.450379	3.4172144	51.55158	2.4683688
[LOG]	3	9.10081	8.42709	0.2	0.5	0	0.029341556	0.02997927	2.8289425	25.301523	2.251001	2.8856997	21.66607	2.2442276
[LOG]	4	7.56192	7.34067	0.2	0.5	0	0.029018842	0.029791187	2.5707138	19.093204	2.1729326	2.6433084	17.535511	2.2083302
[LOG]	5	6.50271	6.48271	0.2	0.5	0	0.027590292	0.028214844	2.4005978	14.765891	2.125744	2.4338775	14.444569	2.147714
[LOG]	6	5.93406	5.88071	0.2	0.5	0	0.026269127	0.027108518	2.299309	12.593575	2.0600834	2.3369133	12.082419	2.0826383
[LOG]	7	5.26051	5.48079	0.2	0.5	0	0.024887405	0.026012687	2.2089052	9.793148	2.0142074	2.2422454	10.698425	2.0259647
[LOG]	8	5.00469	4.99278	0.2	0.5	0	0.024004692	0.024813144	2.1491284	8.892087	1.9828731	2.1786494	8.668679	1.9893744
[LOG]	9	4.82677	4.82395	0.2	0.5	0	0.023518912	0.024292948	2.1170635	8.217437	1.961445	2.141945	8.021764	1.9843168
[LOG]	10	4.74422	4.60601	0.2	0.5	0	0.023252714	0.023824997	2.0912952	7.9402037	1.9593027	2.1113813	7.128546	1.9673779
[LOG]	11	4.5632	4.55527	0.2	0.5	0	0.0231157	0.023697965	2.0690577	7.158006	1.9552286	2.0980232	6.9242997	1.9749149
[LOG]	12	4.43326	4.44396	0.2	0.5	0	0.02310318	0.023667071	2.0521739	6.5758843	1.9626129	2.0756948	6.4871674	1.9724643
[LOG]	13	4.2867	4.37103	0.2	0.5	0	0.023034494	0.023638306	2.0286047	5.978797	1.9561777	2.0696943	6.1799254	1.9622155
[LOG]	14	4.23141	4.26663	0.2	0.5	0	0.023035223	0.023681452	2.0266006	5.7223887	1.9529325	2.0412354	5.8067765	1.9603511
[LOG]	15	4.14666	4.22298	0.2	0.5	0	0.02295576	0.023589557	2.0120237	5.397296	1.9434184	2.0250523	5.6851516	1.954859
[LOG]	16	4.14102	4.16933	0.2	0.5	0	0.022958744	0.023659956	2.0034873	5.4096904	1.9450879	2.024591	5.4200706	1.9553467
[LOG]	17	4.05424	4.05376	0.2	0.5	0	0.0229429	0.023601318	1.9970037	5.031044	1.9368274	2.012807	4.910136	1.952629
[LOG]	18	3.97352	4.08796	0.2	0.5	0	0.022963509	0.02349924	1.984023	4.7004776	1.9344821	2.0004117	5.1483574	1.951433
[LOG]	19	3.96732	3.93027	0.2	0.5	0	0.022884201	0.0235496	1.9748373	4.727449	1.930566	1.9937584	4.410809	1.9452838
[LOG]	20	3.92165	3.9047	0.2	0.5	0	0.022904601	0.023535514	1.9699291	4.5310946	1.9285398	1.9874427	4.344505	1.9342378
[LOG]	21	3.88539	3.85222	0.2	0.5	0	0.022913808	0.023537034	1.9618831	4.400853	1.9251373	1.9791576	4.134034	1.9309816
[LOG]	22	3.85385	3.9666	0.2	0.5	0	0.02290896	0.023553977	1.9565948	4.274569	1.924099	1.975168	4.720252	1.9341811
[LOG]	23	3.7792	3.84746	0.2	0.5	0	0.022867512	0.023502067	1.9515842	3.9274132	1.9246185	1.957678	4.21068	1.935636
[LOG]	24	3.75389	3.76771	0.2	0.5	0	0.022895318	0.023444116	1.9426742	3.8539367	1.9221473	1.9545087	3.8415232	1.9310826
[LOG]	25	3.72195	3.7421	0.2	0.5	0	0.022847565	0.023475628	1.9423108	3.7110581	1.9170932	1.9531298	3.7215524	1.9315763
[LOG]	26	3.67008	3.67079	0.2	0.5	0	0.02285513	0.023467794	1.932749	3.5056317	1.9156281	1.9456085	3.4238997	1.9240181
[LOG]	27	3.64931	3.66603	0.2	0.5	0	0.022859182	0.023399437	1.9302281	3.419878	1.9143856	1.937959	3.4243064	1.9305845
[LOG]	28	3.60972	3.70817	0.2	0.5	0	0.022864962	0.023478277	1.9226112	3.2733338	1.91	1.942082	3.6480017	1.918089
[LOG]	29	3.58235	3.592	0.2	0.5	0	0.022781296	0.02347169	1.9170128	3.1713343	1.9082059	1.9329159	3.1013849	1.9236732
[LOG]	30	3.55993	3.589	0.2	0.5	0	0.022769246	0.023475043	1.9148166	3.0753229	1.9071	1.9269426	3.141657	1.9144378
[LOG]	31	3.54813	3.59216	0.2	0.5	0	0.022794332	0.023486532	1.9152484	3.0230339	1.9044646	1.9301871	3.1410892	1.9154358
[LOG]	32	3.52263	3.55501	0.2	0.5	0	0.02277197	0.023371262	1.9102697	2.9228926	1.9044085	1.9206122	3.0090067	1.9140341
[LOG]	33	3.48771	3.49673	0.2	0.5	0	0.022776587	0.023464357	1.9075987	2.7673087	1.9030651	1.9232001	2.71299	1.9116218
[LOG]	34	3.4711	3.47514	0.2	0.5	0	0.022778222	0.023424406	1.9016577	2.723062	1.90033	1.9124427	2.666215	1.9095894
[LOG]	35	3.46704	3.49318	0.2	0.5	0	0.022736523	0.023425527	1.9032124	2.7012947	1.8987134	1.9146358	2.7381592	1.9133927
[LOG]	36	3.42683	3.47949	0.2	0.5	0	0.02273674	0.023372635	1.8961796	2.5414443	1.8971905	1.9119316	2.6921973	1.9106995
[LOG]	37	3.41161	3.44625	0.2	0.5	0	0.022722676	0.02334604	1.8970969	2.4593103	1.8986449	1.9078583	2.568569	1.9027014
[LOG]	38	3.39425	3.42597	0.2	0.5	0	0.022728553	0.023391686	1.8933293	2.4050229	1.8940506	1.9053196	2.4792223	1.9038384
[LOG]	39	3.38274	3.41089	0.2	0.5	0	0.0227245	0.023364441	1.8928409	2.3523052	1.8939643	1.9051423	2.4020472	1.905761
