[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	5621.76	3882.16	0.4	0.3	0	0.12033875	0.12441015	5.0432262	14039.615	2.5959716	5.1784167	9690.267	2.6288757
[LOG]	1	2327.75	1949.9	0.4	0.3	0	0.063625075	0.06478934	2.5700293	5811.1875	2.0487309	2.5868366	4866.5586	2.0224993
[LOG]	2	1106.79	1150.08	0.4	0.3	0	0.034264322	0.033982545	2.031018	2760.2007	1.9645141	2.0248883	2868.4475	1.9592657
[LOG]	3	596.884	553.567	0.4	0.3	0	0.02565236	0.025755037	1.9125818	1485.7361	1.9713284	1.9126586	1377.441	1.973362
[LOG]	4	392.747	395.243	0.4	0.3	0	0.027313802	0.026338972	1.9304274	975.35187	1.9664433	1.9158586	981.6234	1.9735234
[LOG]	5	275.963	239.014	0.4	0.3	0	0.029684342	0.028102295	1.9566568	683.3605	1.9247987	1.9366345	591.0359	1.9261867
[LOG]	6	212.599	194.268	0.4	0.3	0	0.029602444	0.028543632	1.956392	524.96063	1.9140781	1.941756	479.1741	1.9072496
[LOG]	7	158.345	158.1	0.4	0.3	0	0.027260501	0.026715005	1.9312512	389.3927	1.9099174	1.9234481	388.8022	1.9063077
[LOG]	8	135.547	152.114	0.4	0.3	0	0.025338301	0.024788998	1.9131688	332.45383	1.8983483	1.9045368	373.8949	1.8961022
[LOG]	9	121.604	121.721	0.4	0.3	0	0.024106333	0.024219546	1.9013646	297.6357	1.8881778	1.904325	297.9242	1.8829117
[LOG]	10	107.272	116.069	0.4	0.3	0	0.023808436	0.0236202	1.8987428	261.8243	1.8737116	1.893476	283.8316	1.8718191
[LOG]	11	102.933	100.328	0.4	0.3	0	0.023567181	0.023522284	1.8931769	251.00502	1.8552604	1.8931764	244.49803	1.8482833
[LOG]	12	93.3411	86.0145	0.4	0.3	0	0.023357023	0.023243668	1.8866805	227.05531	1.8391377	1.8878555	208.742	1.8311805
[LOG]	13	87.9639	107.423	0.4	0.3	0	0.023172824	0.022937698	1.8833934	213.62746	1.8317908	1.8788015	262.2884	1.8286159
[LOG]	14	77.9008	73.2843	0.4	0.3	0	0.0230558	0.022668347	1.8801407	188.47656	1.835132	1.8732337	176.95306	1.8345166
[LOG]	15	75.4125	73.7238	0.4	0.3	0	0.023019265	0.022733714	1.8763518	182.26958	1.8309467	1.8726605	178.05852	1.8288263
[LOG]	16	73.7566	77.0068	0.4	0.3	0	0.023071414	0.022604175	1.8747549	178.13768	1.8271766	1.8665802	186.29054	1.8181427
