[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	45089.2	45817.7	0.5	0.3	0	0.033719424	0.03403595	205.04994	199.83873	149280.38	207.71582	200.27632	151699.06
[LOG]	1	12406.8	12301.9	0.5	0.3	0	0.039384168	0.038743746	10.022472	160.04565	41055.53	9.232587	163.53375	40702.758
[LOG]	2	420.044	461.934	0.5	0.3	0	0.039570693	0.040051427	3.5357306	113.86559	1198.3053	3.5845351	116.300446	1333.7177
[LOG]	3	51.1614	52.2187	0.5	0.3	0	0.038685665	0.03846411	2.5512114	83.13113	23.204205	2.5583136	84.779076	23.958086
[LOG]	4	36.5019	36.6543	0.5	0.3	0	0.036826562	0.03664403	2.2828403	64.488174	6.3063774	2.2806718	64.727974	6.421886
[LOG]	5	29.9297	30.206	0.5	0.3	0	0.03517906	0.034882497	2.178442	52.71824	4.364328	2.1853578	53.2259	4.416115
[LOG]	6	25.8746	25.6315	0.5	0.3	0	0.033753287	0.033667464	2.1181335	45.05179	3.8265464	2.123269	44.5128	3.8975644
[LOG]	7	22.6798	22.9202	0.5	0.3	0	0.032313474	0.03215728	2.0815954	38.862846	3.6145449	2.0858278	39.304752	3.665467
[LOG]	8	20.7367	20.4501	0.5	0.3	0	0.031680822	0.03165545	2.0666492	35.055542	3.5334146	2.066516	34.46654	3.5604186
[LOG]	9	19.077	18.9611	0.5	0.3	0	0.03093982	0.030991001	2.0509582	31.793081	3.4916632	2.055858	31.534294	3.5201502
[LOG]	10	17.7908	17.4707	0.5	0.3	0	0.030573621	0.030121613	2.0394917	29.264605	3.4571846	2.037032	28.618319	3.475537
[LOG]	11	16.5073	16.528	0.5	0.3	0	0.029669933	0.030448692	2.0211635	26.744326	3.4412005	2.0379686	26.734735	3.4700882
[LOG]	12	15.7677	15.8087	0.5	0.3	0	0.02949696	0.029111391	2.0157518	25.282402	3.4312181	2.0171614	25.350142	3.4502969
[LOG]	13	15.0641	15.3798	0.5	0.3	0	0.028766956	0.029092558	1.9990345	23.911201	3.4272993	2.0050786	24.51864	3.4471667
[LOG]	14	14.3382	14.3246	0.5	0.3	0	0.028536774	0.028449867	1.9958519	22.491074	3.3858433	1.9956498	22.44314	3.4210508
[LOG]	15	13.7522	14.0073	0.5	0.3	0	0.027830949	0.027929721	1.9782187	21.419958	3.2767663	1.9757662	21.91111	3.3168828
[LOG]	16	13.281	13.3152	0.5	0.3	0	0.027446732	0.027408598	1.9638209	20.633442	3.0655084	1.9638203	20.681816	3.0987508
[LOG]	17	12.6795	12.698	0.5	0.3	0	0.026692996	0.026909247	1.9441538	19.62829	2.8014355	1.946142	19.65078	2.8189533
[LOG]	18	12.3147	12.1253	0.5	0.3	0	0.026204495	0.02640892	1.9334515	19.073017	2.5462885	1.9350235	18.689028	2.5498028
[LOG]	19	11.811	11.761	0.5	0.3	0	0.025530314	0.025693398	1.9211016	18.2287	2.3155353	1.9227945	18.120123	2.3244107
[LOG]	20	11.4075	11.4501	0.5	0.3	0	0.025539167	0.025408074	1.9200786	17.535494	2.129155	1.9168609	17.620373	2.1405478
[LOG]	21	11.1198	11.1645	0.5	0.3	0	0.025366165	0.02565401	1.9199275	17.028587	2.0152383	1.9272919	17.100336	2.0200462
[LOG]	22	10.8598	10.8322	0.5	0.3	0	0.025664506	0.025682842	1.9271729	16.530142	1.955126	1.9277198	16.47146	1.9590471
[LOG]	23	10.6559	10.7388	0.5	0.3	0	0.02588176	0.025915816	1.9319031	16.122522	1.9391156	1.931901	16.287209	1.9409672
[LOG]	24	10.4061	10.4474	0.5	0.3	0	0.025530916	0.025536945	1.926943	15.632133	1.9402939	1.9247097	15.719631	1.9394864
[LOG]	25	10.1719	10.1372	0.5	0.3	0	0.025092017	0.025275163	1.9204112	15.178467	1.9378102	1.9218855	15.104962	1.9396268
[LOG]	26	9.92642	9.94768	0.5	0.3	0	0.02480864	0.024860112	1.9143089	14.700227	1.937221	1.9161522	14.73634	1.9417717
[LOG]	27	9.83004	9.82498	0.5	0.3	0	0.024368467	0.02436839	1.9071218	14.520217	1.9402927	1.9071977	14.508383	1.9429065
[LOG]	28	9.62478	9.64546	0.5	0.3	0	0.024086852	0.024301043	1.9022654	14.11744	1.9439232	1.9073051	14.147506	1.9459424
[LOG]	29	9.46552	9.55004	0.5	0.3	0	0.023922926	0.023964958	1.8979756	13.805952	1.9467849	1.8971524	13.972842	1.9531363
[LOG]	30	9.3542	9.43672	0.5	0.3	0	0.023766184	0.023942837	1.8960575	13.586155	1.9487338	1.8980188	13.746064	1.9507424
[LOG]	31	9.16865	9.14221	0.5	0.3	0	0.023699386	0.023846582	1.8934302	13.220299	1.9490134	1.8954755	13.160422	1.9538349
[LOG]	32	9.01792	9.01391	0.5	0.3	0	0.023632858	0.023707842	1.8925111	12.921374	1.9480629	1.8940375	12.907231	1.9531884
[LOG]	33	8.87782	8.86347	0.5	0.3	0	0.023649754	0.023748105	1.8925384	12.643383	1.9445282	1.8949448	12.609065	1.9458696
[LOG]	34	8.80074	8.81024	0.5	0.3	0	0.023635436	0.023704281	1.8927683	12.489033	1.9442511	1.890574	12.512411	1.9442794
[LOG]	35	8.69143	8.66031	0.5	0.3	0	0.023667755	0.023666117	1.8917568	12.273463	1.9427692	1.8911972	12.210208	1.9463282
[LOG]	36	8.52728	8.59069	0.5	0.3	0	0.02357998	0.023881726	1.8904245	11.949319	1.9404483	1.8943493	12.06394	1.9477059
[LOG]	37	8.44396	8.44383	0.5	0.3	0	0.02353784	0.023674615	1.8889041	11.784499	1.942686	1.8929608	11.775158	1.9442934
[LOG]	38	8.37526	8.32141	0.5	0.3	0	0.023660146	0.023639886	1.8914342	11.642209	1.94259	1.8898344	11.5367985	1.9441158
[LOG]	39	8.20402	8.19369	0.5	0.3	0	0.023601517	0.023606315	1.889225	11.305286	1.9409021	1.8868561	11.284646	1.9487662
[LOG]	40	8.15183	8.1407	0.5	0.3	0	0.023465162	0.023592599	1.8865863	11.205156	1.9428302	1.889354	11.177284	1.9429567
[LOG]	41	8.09545	8.00592	0.5	0.3	0	0.023502007	0.023575027	1.8866545	11.092877	1.9420166	1.8869693	10.911543	1.9447525
[LOG]	42	8.03769	8.02216	0.5	0.3	0	0.023521438	0.023765767	1.8857453	10.9789295	1.9425845	1.8885429	10.939541	1.9471478
[LOG]	43	7.92469	7.94886	0.5	0.3	0	0.023601336	0.023816824	1.8877944	10.749509	1.9416568	1.8908805	10.790459	1.9436936
[LOG]	44	7.88065	7.8454	0.5	0.3	0	0.02344625	0.023656255	1.8818	10.673514	1.9416813	1.8914521	10.583273	1.9424238
[LOG]	45	7.80195	7.77477	0.5	0.3	0	0.023477457	0.023510676	1.8857303	10.508213	1.9419676	1.8856655	10.451547	1.9460379
[LOG]	46	7.73671	7.69754	0.5	0.3	0	0.023549087	0.023536952	1.8859535	10.376298	1.9437984	1.8865263	10.296817	1.9438028
[LOG]	47	7.65015	7.66881	0.5	0.3	0	0.023387473	0.02361486	1.881763	10.212212	1.9428786	1.8835527	10.243914	1.9462793
[LOG]	48	7.59839	7.56848	0.5	0.3	0	0.023546252	0.023697697	1.8855237	10.102305	1.9411067	1.8842578	10.042026	1.946096
[LOG]	49	7.55494	7.53355	0.5	0.3	0	0.023512663	0.023726566	1.8838359	10.017913	1.9427527	1.8873094	9.96591	1.9465277
[LOG]	50	7.49844	7.45454	0.5	0.3	0	0.023430504	0.023580143	1.8825797	9.906278	1.9448684	1.883747	9.815214	1.9464176
[LOG]	51	7.4317	7.44675	0.5	0.3	0	0.023509752	0.023559632	1.8826158	9.774342	1.9423668	1.885212	9.798053	1.9443643
[LOG]	52	7.39037	7.39922	0.5	0.3	0	0.023450168	0.023633402	1.8819469	9.69325	1.9421844	1.8864584	9.699204	1.9467309
[LOG]	53	7.32729	7.35587	0.5	0.3	0	0.023424206	0.023494389	1.8814101	9.568848	1.9412391	1.8805164	9.625781	1.9445848
[LOG]	54	7.27058	7.32415	0.5	0.3	0	0.023534188	0.023523554	1.8844663	9.448275	1.9431703	1.8817025	9.561179	1.9427583
[LOG]	55	7.20592	7.19768	0.5	0.3	0	0.023455594	0.023482313	1.8810489	9.326705	1.9417639	1.8814805	9.3073635	1.9450969
[LOG]	56	7.19178	7.18016	0.5	0.3	0	0.023461632	0.02348951	1.8803524	9.299662	1.9421884	1.8804975	9.272991	1.9474311
[LOG]	57	7.15105	7.14443	0.5	0.3	0	0.023397217	0.02361748	1.8795208	9.219658	1.9427309	1.8840811	9.193994	1.9482164
[LOG]	58	7.08503	7.13428	0.5	0.3	0	0.023385433	0.023462933	1.8790231	9.088471	1.9431266	1.8809873	9.180936	1.9466679
[LOG]	59	7.05012	7.09263	0.5	0.3	0	0.023481831	0.023631293	1.8803004	9.017335	1.9412255	1.8857749	9.08615	1.9499844
[LOG]	60	7.01156	7.01878	0.5	0.3	0	0.023388814	0.023537777	1.8788998	8.942424	1.9423194	1.8793373	8.955203	1.9436288
[LOG]	61	6.97725	6.95699	0.5	0.3	0	0.023440968	0.023564626	1.8770605	8.878127	1.9414006	1.8806138	8.831275	1.9401407
[LOG]	62	6.94087	6.93014	0.5	0.3	0	0.023265637	0.023384595	1.8763298	8.806277	1.9425467	1.8799834	8.773467	1.9492593
[LOG]	63	6.90176	6.91297	0.5	0.3	0	0.023347491	0.023436459	1.8770261	8.727416	1.9414238	1.8798432	8.74135	1.946193
[LOG]	64	6.863	6.83768	0.5	0.3	0	0.023367278	0.023497976	1.8773215	8.649029	1.9420118	1.878263	8.594981	1.944569
[LOG]	65	6.83614	6.86737	0.5	0.3	0	0.023342958	0.023587195	1.8738998	8.601737	1.9428083	1.8809513	8.650512	1.9421227
[LOG]	66	6.79234	6.81292	0.5	0.3	0	0.023281308	0.023486258	1.8750844	8.5125675	1.9416227	1.8776654	8.545179	1.9472816
[LOG]	67	6.78061	6.76556	0.5	0.3	0	0.02340717	0.023390064	1.8758996	8.486306	1.9437212	1.8749276	8.456424	1.9465814
[LOG]	68	6.74313	6.73236	0.5	0.3	0	0.023306858	0.023475215	1.8747913	8.414132	1.9428722	1.8791952	8.381218	1.9471583
[LOG]	69	6.71674	6.72219	0.5	0.3	0	0.02336474	0.023480313	1.8738849	8.363539	1.9423517	1.8811438	8.357504	1.946384
[LOG]	70	6.6771	6.70255	0.5	0.3	0	0.023368826	0.023354366	1.8758725	8.279828	1.9432448	1.8771081	8.325464	1.9479011
[LOG]	71	6.65202	6.65735	0.5	0.3	0	0.023341332	0.023521937	1.873264	8.23618	1.941173	1.8770473	8.234651	1.9488797
[LOG]	72	6.64256	6.58397	0.5	0.3	0	0.023365531	0.023422498	1.8750464	8.213112	1.9422345	1.8764158	8.090998	1.9459195
[LOG]	73	6.60777	6.62425	0.5	0.3	0	0.023373017	0.02354092	1.8743713	8.144054	1.943656	1.8778789	8.17033	1.9431045
[LOG]	74	6.58279	6.58824	0.5	0.3	0	0.023434488	0.023543654	1.8735838	8.0974865	1.940713	1.8736538	8.104441	1.9470578
[LOG]	75	6.55351	6.55938	0.5	0.3	0	0.023333011	0.023590496	1.8728238	8.038368	1.944349	1.878228	8.03693	1.9482887
[LOG]	76	6.53908	6.50495	0.5	0.3	0	0.023373907	0.023407023	1.872901	8.010399	1.9426832	1.8725379	7.941037	1.945742
[LOG]	77	6.50908	6.5312	0.5	0.3	0	0.023305742	0.023467515	1.871289	7.954258	1.9417077	1.8738618	7.9888725	1.9491551
[LOG]	78	6.4748	6.49404	0.5	0.3	0	0.023305379	0.023647444	1.8696012	7.8889327	1.9419878	1.8787307	7.9076166	1.9445235
[LOG]	79	6.46094	6.44954	0.5	0.3	0	0.023469541	0.023526628	1.8736244	7.853958	1.9406596	1.8736093	7.8291764	1.9440199
[LOG]	80	6.41837	6.43776	0.5	0.3	0	0.02339954	0.023472406	1.8698764	7.7757726	1.9416112	1.872268	7.8074975	1.9453948
[LOG]	81	6.3903	6.41356	0.5	0.3	0	0.023358198	0.023660615	1.8702216	7.718944	1.9417398	1.8762181	7.7503204	1.9470031
[LOG]	82	6.39424	6.39982	0.5	0.3	0	0.023392653	0.023503054	1.8700922	7.727328	1.9414111	1.8742441	7.728613	1.9440113
[LOG]	83	6.37499	6.33114	0.5	0.3	0	0.02335161	0.023525035	1.8674321	7.695357	1.9394199	1.8695331	7.602162	1.9415598
[LOG]	84	6.34913	6.35534	0.5	0.3	0	0.023391819	0.023629105	1.8692535	7.6382494	1.9423484	1.871921	7.6444454	1.9438272
[LOG]	85	6.34227	6.3486	0.5	0.3	0	0.023396123	0.023501491	1.8685962	7.624767	1.9442803	1.8735214	7.6260066	1.9468803
[LOG]	86	6.29236	6.26784	0.5	0.3	0	0.023375912	0.023588385	1.8672062	7.5292883	1.94166	1.869534	7.473435	1.9452623
[LOG]	87	6.28875	6.2918	0.5	0.3	0	0.023336971	0.023546617	1.8653307	7.5268407	1.9399561	1.8684433	7.5240455	1.9444014
[LOG]	88	6.25745	6.26533	0.5	0.3	0	0.023302652	0.023476996	1.8633873	7.4681554	1.9398663	1.8670005	7.4750123	1.942668
[LOG]	89	6.2746	6.26913	0.5	0.3	0	0.023504544	0.0234388	1.8663517	7.495379	1.9417999	1.864776	7.4863386	1.9438684
[LOG]	90	6.24182	6.2211	0.5	0.3	0	0.02342149	0.023458598	1.8653669	7.43272	1.9403548	1.8680757	7.3835607	1.9441915
[LOG]	91	6.21068	6.23387	0.5	0.3	0	0.023409845	0.023525117	1.8650073	7.3711925	1.940404	1.8696852	7.4052806	1.945316
[LOG]	92	6.20198	6.19114	0.5	0.3	0	0.023378167	0.023561705	1.8633696	7.3573236	1.94004	1.8677568	7.325756	1.9418825
[LOG]	93	6.17138	6.18686	0.5	0.3	0	0.023422914	0.023523567	1.8629493	7.2971625	1.939693	1.8648591	7.3208184	1.9455074
[LOG]	94	6.18092	6.18305	0.5	0.3	0	0.023386955	0.023396388	1.8607025	7.321027	1.9392296	1.8626856	7.3177395	1.9451813
[LOG]	95	6.1481	6.18103	0.5	0.3	0	0.023373947	0.023370767	1.8613003	7.253285	1.940773	1.8626648	7.313348	1.9458873
[LOG]	96	6.13614	6.14005	0.5	0.3	0	0.023359185	0.023694815	1.8601236	7.232813	1.9390128	1.8683822	7.221713	1.943002
[LOG]	97	6.12797	6.13088	0.5	0.3	0	0.0234196	0.023489758	1.8618054	7.21376	1.9380001	1.8627844	7.2157726	1.9410733
[LOG]	98	6.10025	6.07357	0.5	0.3	0	0.023417922	0.023567194	1.8619177	7.1592774	1.9361104	1.8621795	7.1044397	1.9377011
[LOG]	99	6.08702	6.08081	0.5	0.3	0	0.023391435	0.023519399	1.8603232	7.1345544	1.9385704	1.8625064	7.114931	1.943284
[LOG]	100	6.08481	6.09515	0.5	0.3	0	0.023381231	0.023534482	1.8595593	7.132705	1.9368154	1.8632234	7.143217	1.9415371
[LOG]	101	6.06739	6.07319	0.5	0.3	0	0.02343112	0.0236263	1.8609176	7.0951576	1.9368593	1.8648833	7.0972247	1.9395298
[LOG]	102	6.05107	6.0471	0.5	0.3	0	0.023435181	0.02358763	1.8594376	7.066042	1.9360582	1.8603822	7.053225	1.9410263
[LOG]	103	6.02787	6.03225	0.5	0.3	0	0.023378875	0.023623401	1.8575405	7.0240154	1.9352282	1.8633182	7.0170536	1.9421507
