[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	41.5939	44.973	0.5	0.7	0	0.049458575	0.05555816	8.616444	2.9098554	44.914852	9.030728	2.9047842	49.15396
[LOG]	1	9.18025	9.90919	0.5	0.7	0	0.037122026	0.040544696	3.416065	2.966847	5.9975996	3.7239163	2.9707518	6.5963655
[LOG]	2	6.08444	6.39863	0.5	0.7	0	0.039395995	0.040074512	2.5714698	2.9235198	2.8120694	2.7175589	2.9268	3.0498748
[LOG]	3	5.39509	5.55584	0.5	0.7	0	0.036695685	0.037066814	2.3007777	2.8410408	2.2728453	2.3653388	2.8371396	2.4130497
[LOG]	4	5.11467	5.22704	0.5	0.7	0	0.03079337	0.03174113	2.1537685	2.7421594	2.153197	2.1971076	2.7426023	2.2515094
[LOG]	5	4.9811	5.07349	0.5	0.7	0	0.026963828	0.028987287	2.066556	2.6370196	2.1626468	2.1361284	2.634213	2.1972456
[LOG]	6	4.89272	4.98932	0.5	0.7	0	0.02630479	0.029329903	2.0434604	2.5248895	2.1501586	2.1245048	2.5245967	2.1725824
[LOG]	7	4.81265	4.88865	0.5	0.7	0	0.026562858	0.029137585	2.0279565	2.4165287	2.1360807	2.0981724	2.4184692	2.1429513
[LOG]	8	4.73345	4.8308	0.5	0.7	0	0.026253182	0.029259568	2.0182042	2.3118234	2.112488	2.0964837	2.310598	2.140618
[LOG]	9	4.6498	4.72014	0.5	0.7	0	0.025923524	0.028499827	2.0030427	2.2101061	2.0881739	2.0597403	2.2100854	2.1076803
[LOG]	10	4.56999	4.66166	0.5	0.7	0	0.025951855	0.028651034	1.9888039	2.1135337	2.064388	2.061958	2.113675	2.0907433
[LOG]	11	4.49306	4.56805	0.5	0.7	0	0.025869437	0.027856648	1.9830909	2.0205896	2.0299706	2.0418653	2.02064	2.053097
[LOG]	12	4.42851	4.50725	0.5	0.7	0	0.025797935	0.027830284	1.9772029	1.9314059	2.0108085	2.0272257	1.9318738	2.051499
[LOG]	13	4.36026	4.45493	0.5	0.7	0	0.025555728	0.027924873	1.9657642	1.8465518	1.9911795	2.0396342	1.846975	2.0205936
[LOG]	14	4.31171	4.3818	0.5	0.7	0	0.025440674	0.027382135	1.9673883	1.7660577	1.9779052	2.0202885	1.7665563	2.0021064
[LOG]	15	4.25104	4.33209	0.5	0.7	0	0.024942545	0.027342487	1.9524113	1.6902503	1.9676471	2.0112188	1.6899261	1.999665
[LOG]	16	4.2019	4.27495	0.5	0.7	0	0.024862252	0.026861286	1.9499015	1.6172688	1.9539889	1.9986713	1.6175184	1.9885018
[LOG]	17	4.14419	4.22444	0.5	0.7	0	0.024474876	0.026860736	1.9356637	1.5482225	1.9419867	1.9909973	1.5481675	1.9776176
[LOG]	18	4.10228	4.17744	0.5	0.7	0	0.02426752	0.026371209	1.9278495	1.4819636	1.9413754	1.9811243	1.4820572	1.9725807
[LOG]	19	4.04835	4.11898	0.5	0.7	0	0.023961782	0.02608359	1.9161206	1.4188598	1.9269049	1.9674311	1.4188215	1.9545282
[LOG]	20	4.00325	4.0607	0.5	0.7	0	0.023758344	0.025703173	1.9061236	1.358446	1.920632	1.9477453	1.3582942	1.9433486
[LOG]	21	3.96567	4.02632	0.5	0.7	0	0.023665182	0.025540683	1.901072	1.3006722	1.9161096	1.9440851	1.3006335	1.9413364
[LOG]	22	3.92595	3.9824	0.5	0.7	0	0.023520617	0.025364477	1.8905971	1.2452209	1.914624	1.9319108	1.2453067	1.936191
[LOG]	23	3.89118	3.94934	0.5	0.7	0	0.023507826	0.025347894	1.8887048	1.1919154	1.9063811	1.9258795	1.191964	1.9363219
[LOG]	24	3.85456	3.9142	0.5	0.7	0	0.02340138	0.02534345	1.8817985	1.1407	1.9011335	1.927789	1.1407467	1.9205993
[LOG]	25	3.82534	3.88616	0.5	0.7	0	0.023293776	0.025269242	1.8792846	1.0916083	1.8986409	1.923739	1.0916358	1.9219997
[LOG]	26	3.79037	3.85022	0.5	0.7	0	0.023257082	0.025061948	1.8738855	1.0439887	1.8909494	1.9159297	1.0438752	1.9164635
[LOG]	27	3.76044	3.81987	0.5	0.7	0	0.023237865	0.024918225	1.8715045	0.9981318	1.8848568	1.9119551	0.9982554	1.9118793
[LOG]	28	3.73577	3.79338	0.5	0.7	0	0.023186017	0.024844067	1.8698225	0.95345116	1.8844072	1.9103566	0.95330286	1.9089028
[LOG]	29	3.70706	3.77087	0.5	0.7	0	0.023136139	0.02491945	1.8672078	0.91055405	1.8782187	1.9076645	0.9106873	1.9114728
[LOG]	30	3.68432	3.74162	0.5	0.7	0	0.023118872	0.02478444	1.8661222	0.86864495	1.8776261	1.903844	0.86898285	1.9053525
[LOG]	31	3.65747	3.72198	0.5	0.7	0	0.022999596	0.024807382	1.8625146	0.8275162	1.8741966	1.9057163	0.8286962	1.9037945
[LOG]	32	3.63581	3.70001	0.5	0.7	0	0.023018647	0.024864886	1.8631207	0.78802294	1.8709779	1.9071198	0.78772986	1.9000473
[LOG]	33	3.61353	3.67692	0.5	0.7	0	0.02300849	0.02480602	1.8625367	0.749066	1.868169	1.9050643	0.7480784	1.898681
[LOG]	34	3.5912	3.65133	0.5	0.7	0	0.022986531	0.024755672	1.8631155	0.7100964	1.8636351	1.9001955	0.7090019	1.8973328
[LOG]	35	3.56617	3.6345	0.5	0.7	0	0.022850461	0.024838055	1.8581934	0.6718718	1.862544	1.9064058	0.6717818	1.8913393
[LOG]	36	3.54558	3.6036	0.5	0.7	0	0.022847652	0.02460251	1.857504	0.63285923	1.8622955	1.8956496	0.6343274	1.8896343
[LOG]	37	3.52439	3.58382	0.5	0.7	0	0.022829391	0.024538875	1.8578024	0.59463465	1.8592029	1.8941573	0.5949392	1.8919461
[LOG]	38	3.50317	3.56092	0.5	0.7	0	0.02288706	0.02457183	1.8571242	0.5569901	1.8570299	1.8936243	0.55722225	1.8872168
[LOG]	39	3.48007	3.53973	0.5	0.7	0	0.02275554	0.024619203	1.8538122	0.51758826	1.8571525	1.8929852	0.5152293	1.888114
[LOG]	40	3.45549	3.5168	0.5	0.7	0	0.022759223	0.024599822	1.8525952	0.47839668	1.8520049	1.8931704	0.47705102	1.8825865
[LOG]	41	3.43732	3.49414	0.5	0.7	0	0.022741681	0.024460906	1.8538252	0.4399819	1.851932	1.8896086	0.43856835	1.8829944
[LOG]	42	3.41427	3.47169	0.5	0.7	0	0.022747297	0.024493532	1.8534006	0.40048164	1.8479795	1.8910854	0.399395	1.8769547
[LOG]	43	3.39264	3.45608	0.5	0.7	0	0.022753416	0.02447544	1.8517362	0.36387253	1.8457551	1.8941838	0.3609145	1.8778639
[LOG]	44	3.36801	3.43158	0.5	0.7	0	0.02268086	0.024444105	1.8499689	0.3246926	1.8412023	1.8876354	0.32609582	1.8772142
[LOG]	45	3.34846	3.41227	0.5	0.7	0	0.022659991	0.0244449	1.8476444	0.29412574	1.838533	1.8869537	0.29416603	1.8735046
[LOG]	46	3.33226	3.39061	0.5	0.7	0	0.022644086	0.024331585	1.8476269	0.26613057	1.8355167	1.883256	0.2695328	1.865535
[LOG]	47	3.31919	3.38273	0.5	0.7	0	0.022595612	0.024390453	1.8454388	0.2486177	1.8325636	1.883879	0.24648593	1.8699503
[LOG]	48	3.3106	3.37178	0.5	0.7	0	0.022607148	0.024407074	1.845819	0.2336319	1.8305701	1.8823363	0.233918	1.865598
[LOG]	49	3.30079	3.36761	0.5	0.7	0	0.02262776	0.024349613	1.8443586	0.2206279	1.8280922	1.8838687	0.22226632	1.8659395
[LOG]	50	3.29129	3.3585	0.5	0.7	0	0.02257237	0.0243456	1.8421794	0.2062309	1.8281277	1.8822345	0.20668751	1.8665973
[LOG]	51	3.28152	3.34134	0.5	0.7	0	0.022542782	0.024115719	1.8406034	0.19469093	1.8249142	1.8738556	0.19478737	1.8627875
[LOG]	52	3.27632	3.33475	0.5	0.7	0	0.022567077	0.024177486	1.8401611	0.18587475	1.8246675	1.8752764	0.18510035	1.8585378
[LOG]	53	3.26957	3.33336	0.5	0.7	0	0.02256099	0.024296515	1.8385429	0.17699558	1.8239524	1.875946	0.17886919	1.8603148
[LOG]	54	3.26593	3.32819	0.5	0.7	0	0.02257817	0.0243006	1.8396409	0.17003025	1.8224508	1.8760502	0.17067342	1.8589112
[LOG]	55	3.25948	3.31923	0.5	0.7	0	0.02250984	0.024172073	1.837323	0.16156784	1.8229047	1.8744557	0.16269451	1.8544115
[LOG]	56	3.25297	3.31714	0.5	0.7	0	0.022529995	0.02424706	1.8362125	0.15566105	1.8197258	1.875904	0.1548724	1.8552531
[LOG]	57	3.24935	3.311	0.5	0.7	0	0.022550803	0.024145843	1.8363606	0.14941739	1.8191392	1.8725275	0.14763176	1.8568214
[LOG]	58	3.24257	3.3133	0.5	0.7	0	0.022517161	0.02433404	1.834411	0.14205492	1.8178258	1.8759575	0.14287218	1.8589315
[LOG]	59	3.23887	3.29938	0.5	0.7	0	0.02252782	0.02406341	1.8340862	0.13631634	1.8175029	1.8693438	0.13792467	1.8524328
[LOG]	60	3.23423	3.29668	0.5	0.7	0	0.02249928	0.024116047	1.8335903	0.13044538	1.8161707	1.8697846	0.13205798	1.8525299
