[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	38.1786	37.7832	0.3	0.1	0	0.31261685	0.3021364	13.390167	79.46103	8.657837	12.968237	79.613495	8.465946
[LOG]	1	22.1059	21.9524	0.3	0.1	0	0.1858241	0.18068688	4.7079225	56.138237	4.7298326	4.6005054	56.040314	4.562652
[LOG]	2	15.8841	15.8235	0.3	0.1	0	0.09723292	0.09271236	2.8716645	42.04359	3.1654665	2.8114316	42.063488	3.1020737
[LOG]	3	12.5422	12.5202	0.3	0.1	0	0.048759278	0.046690606	2.225021	33.29115	2.4759977	2.2096221	33.285343	2.4276514
[LOG]	4	10.5746	10.558	0.3	0.1	0	0.029405221	0.028504267	2.0055435	27.566067	2.175914	1.9946252	27.565283	2.1215463
[LOG]	5	9.33525	9.33311	0.3	0.1	0	0.0261596	0.026087679	1.9735024	23.58674	2.048303	1.9712714	23.593784	2.0280712
[LOG]	6	8.46359	8.46883	0.3	0.1	0	0.028474445	0.028980955	1.9982772	20.618923	1.9946228	2.0046797	20.614868	1.9951442
[LOG]	7	7.77988	7.79744	0.3	0.1	0	0.03106525	0.032186024	2.0263686	18.25497	1.9758414	2.041951	18.259005	1.9835408
[LOG]	8	7.19475	7.20724	0.3	0.1	0	0.0319071	0.032983772	2.034536	16.28456	1.9617989	2.045569	16.290861	1.957454
[LOG]	9	6.66648	6.67525	0.3	0.1	0	0.030630918	0.031727888	2.0196154	14.578604	1.9542308	2.033333	14.565675	1.9434735
[LOG]	10	6.19235	6.18777	0.3	0.1	0	0.028905688	0.029483162	1.9974198	13.074442	1.9556628	2.0033813	13.040527	1.9519784
[LOG]	11	5.761	5.76698	0.3	0.1	0	0.02677617	0.027266769	1.9743476	11.715113	1.9592831	1.9853765	11.703007	1.9451013
[LOG]	12	5.37345	5.37553	0.3	0.1	0	0.025485225	0.02572677	1.9571	10.483831	1.9586172	1.9596603	10.484703	1.9511762
[LOG]	13	5.02748	5.01348	0.3	0.1	0	0.024993435	0.024775071	1.9515109	9.350594	1.9631864	1.9462198	9.328048	1.9436816
[LOG]	14	4.7068	4.70167	0.3	0.1	0	0.024621762	0.024035256	1.9439884	8.307816	1.9685363	1.9364842	8.322647	1.9477551
[LOG]	15	4.42066	4.40599	0.3	0.1	0	0.024568016	0.02406189	1.9439011	7.3583946	1.9648954	1.936119	7.3400593	1.9510046
[LOG]	16	4.14005	4.13807	0.3	0.1	0	0.024383452	0.024089845	1.941172	6.4349756	1.9648117	1.9358052	6.4511547	1.9501582
[LOG]	17	3.88974	3.87867	0.3	0.1	0	0.024393735	0.023966486	1.9410605	5.604769	1.9620155	1.9306984	5.605691	1.9521499
[LOG]	18	3.65879	3.64528	0.3	0.1	0	0.024149494	0.023723375	1.9375894	4.850756	1.9577193	1.9273993	4.847811	1.9333682
[LOG]	19	3.4505	3.44478	0.3	0.1	0	0.023997106	0.023619687	1.9345249	4.171153	1.9526068	1.9268792	4.180089	1.9450706
[LOG]	20	3.26574	3.25444	0.3	0.1	0	0.023843784	0.023286156	1.9322536	3.5657861	1.9520074	1.9204522	3.5733385	1.934392
[LOG]	21	3.10761	3.10446	0.3	0.1	0	0.023594763	0.023227258	1.9254577	3.0621748	1.957416	1.9202812	3.0711222	1.9508592
[LOG]	22	2.98962	2.98971	0.3	0.1	0	0.023568936	0.023226745	1.924101	2.6755915	1.9585748	1.9168783	2.7037253	1.9472978
