[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	343.405	347.794	1	0	0	0.06475089	0.061351094	2.5372667	340.7941	3.5141351	2.4793158	345.24084	3.4315133
[LOG]	1	179.555	191.316	1	0	0	0.03431827	0.032482054	2.0624685	177.42015	2.5222726	2.0363057	189.20694	2.4770045
[LOG]	2	90.9751	83.5328	1	0	0	0.03066064	0.029604854	2.0055335	88.89804	2.2457306	1.9923885	81.4689	2.2175474
[LOG]	3	51.8054	53.9937	1	0	0	0.033721514	0.033709303	2.0335703	49.70215	2.2321644	2.0300615	51.893932	2.186458
[LOG]	4	34.6803	31.9781	1	0	0	0.0321266	0.031901933	2.0096157	32.603024	2.2485657	2.0035472	29.906897	2.238898
[LOG]	5	24.5835	22.78	1	0	0	0.029009	0.028319277	1.9659845	22.551933	2.2700446	1.9566543	20.757803	2.234566
[LOG]	6	18.1998	17.3818	1	0	0	0.027673358	0.026234748	1.9431336	16.192984	2.2709792	1.9190553	15.399106	2.2399378
[LOG]	7	14.2757	14.5519	1	0	0	0.027599692	0.025780566	1.9361118	12.27753	2.25121	1.9025183	12.587286	2.2306702
[LOG]	8	11.179	11.384	1	0	0	0.027049797	0.025522608	1.9234701	9.194838	2.2124047	1.8914244	9.4319	2.1846695
[LOG]	9	9.16826	9.41815	1	0	0	0.026385032	0.025099756	1.9081485	7.200708	2.192541	1.8805518	7.4781957	2.1571016
[LOG]	10	7.79174	7.74577	1	0	0	0.025925174	0.024842162	1.895463	5.838106	2.1716437	1.8727056	5.814893	2.1453953
[LOG]	11	6.54309	6.5773	1	0	0	0.025152992	0.024096103	1.879693	4.6064296	2.126641	1.8582547	4.662076	2.1214647
[LOG]	12	5.63661	5.71514	1	0	0	0.024347609	0.023354983	1.8654782	3.7152643	2.0715754	1.8465613	3.8127172	2.0600567
[LOG]	13	5.09695	4.92515	1	0	0	0.02391116	0.022874711	1.8568244	3.185315	2.0355408	1.8366101	3.0337267	2.0294905
[LOG]	14	4.61265	4.5755	1	0	0	0.023526683	0.022370672	1.8470784	2.7117572	2.0134225	1.8231577	2.698528	1.9999727
[LOG]	15	4.28938	4.2258	1	0	0	0.023249727	0.022268837	1.8415079	2.3950326	2.0407863	1.820185	2.3527763	2.0315778
[LOG]	16	4.01492	3.93728	1	0	0	0.02294818	0.02194963	1.8353451	2.1276956	2.0149553	1.8133719	2.0720284	1.9874086
[LOG]	17	3.79325	3.74434	1	0	0	0.022768743	0.02188234	1.8308935	1.9114109	1.9515554	1.8116122	1.8817767	1.9413593
[LOG]	18	3.65211	3.61592	1	0	0	0.022734247	0.021623276	1.8299034	1.7721643	1.8778675	1.8064218	1.7594546	1.8694273
[LOG]	19	3.52487	3.52651	1	0	0	0.022650158	0.021701658	1.8283145	1.6474518	1.8805623	1.8080527	1.6693482	1.8726699
[LOG]	20	3.4347	3.42492	1	0	0	0.022582298	0.0216345	1.8266263	1.5598804	1.859913	1.8059669	1.5707606	1.8462129
[LOG]	21	3.35242	3.31406	1	0	0	0.022579871	0.021573674	1.8263775	1.4787422	1.8439065	1.8039683	1.4627873	1.832422
[LOG]	22	3.27541	3.25665	1	0	0	0.022545893	0.021594124	1.8257079	1.4032931	1.8365461	1.8042892	1.4059521	1.821349
[LOG]	23	3.21912	3.20425	1	0	0	0.022576457	0.021670315	1.8262367	1.3473657	1.8355286	1.8063359	1.3523921	1.823378
[LOG]	24	3.16793	3.14541	1	0	0	0.022559475	0.021549372	1.8257971	1.2974756	1.8260293	1.8036127	1.2971356	1.8072908
[LOG]	25	3.12648	3.09772	1	0	0	0.022558333	0.021549266	1.8257382	1.2569298	1.826354	1.8032471	1.2506682	1.8041978
[LOG]	26	3.08395	3.06685	1	0	0	0.022552624	0.021640869	1.8255903	1.2153932	1.8271413	1.805336	1.2185409	1.8095795
[LOG]	27	3.03583	3.01523	1	0	0	0.0225413	0.02160021	1.8253933	1.168286	1.8238639	1.8046255	1.1684514	1.8089981
[LOG]	28	3.00761	2.99155	1	0	0	0.022544002	0.02157311	1.8253947	1.1408565	1.8235523	1.8038985	1.1462984	1.8061718
[LOG]	29	2.98005	2.95426	1	0	0	0.022558326	0.02163715	1.8257028	1.1137618	1.8277159	1.8054972	1.1081853	1.8090268
[LOG]	30	2.94707	2.91599	1	0	0	0.022550236	0.021530831	1.8255597	1.081659	1.8218952	1.802785	1.0733544	1.8031738
