[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	11305	10595.2	0.3	0.1	0	0.03013484	0.0267006	14.277907	110.80058	112574.29	12.208885	111.000114	105495.62
[LOG]	1	36.5821	36.8683	0.3	0.1	0	0.024643175	0.02439279	3.8033712	105.22703	11.097942	3.7569366	106.85469	9.541052
[LOG]	2	33.2989	32.9157	0.3	0.1	0	0.02708475	0.027572844	3.3234107	98.50043	3.2416792	3.4026773	96.923	3.349115
[LOG]	3	30.7975	31.3698	0.3	0.1	0	0.029830907	0.030520339	3.1159043	90.9502	2.948147	3.1689737	92.63372	3.0899646
[LOG]	4	28.7195	28.8996	0.3	0.1	0	0.03183927	0.03207856	2.9656913	84.519455	2.9571064	3.0099542	84.91784	3.1205063
[LOG]	5	26.6493	26.5748	0.3	0.1	0	0.033048067	0.0331313	2.8313057	78.05556	2.9853714	2.8919973	77.54739	3.1575067
[LOG]	6	24.2661	25.0877	0.3	0.1	0	0.03326505	0.033163365	2.700252	70.53827	3.01018	2.754932	73.03793	3.1803749
[LOG]	7	22.1731	22.9782	0.3	0.1	0	0.032275613	0.03218911	2.5734205	63.97618	3.028695	2.614341	66.46823	3.194676
[LOG]	8	19.8404	20.6618	0.3	0.1	0	0.030067034	0.03011652	2.438228	56.646576	3.0371087	2.4795468	59.19444	3.194325
[LOG]	9	18.1003	19.1252	0.3	0.1	0	0.027367389	0.028158206	2.3276691	51.2149	3.03078	2.3770096	54.41155	3.196298
[LOG]	10	15.7631	16.546	0.3	0.1	0	0.025207486	0.025786726	2.2310653	43.753002	3.0051715	2.2543397	46.234478	3.1572967
[LOG]	11	13.6214	14.6181	0.3	0.1	0	0.024596862	0.0245553	2.1761162	36.813942	2.950546	2.1814582	40.07397	3.0846298
[LOG]	12	11.046	11.9379	0.3	0.1	0	0.024613233	0.024648743	2.1148827	28.461609	2.864644	2.1387749	31.319075	2.9724047
[LOG]	13	9.23593	9.61203	0.3	0.1	0	0.024118524	0.023936763	2.0626814	22.635086	2.7651396	2.064719	23.86132	2.827082
[LOG]	14	8.13924	8.48201	0.3	0.1	0	0.02384564	0.022515712	2.013091	19.180073	2.660119	2.0099065	20.312593	2.7220538
[LOG]	15	7.50298	7.64184	0.3	0.1	0	0.024299094	0.022156544	1.9909449	17.171572	2.545407	1.9614167	17.730856	2.551484
[LOG]	16	7.06167	7.16716	0.3	0.1	0	0.024374122	0.022026349	1.9742833	15.789611	2.445494	1.9426781	16.250313	2.434352
[LOG]	17	6.87389	6.90332	0.3	0.1	0	0.024265945	0.022186035	1.9658866	15.22143	2.3567164	1.932124	15.4386015	2.337161
[LOG]	18	6.62855	6.8882	0.3	0.1	0	0.024302017	0.022757163	1.9581549	14.44982	2.296305	1.931063	15.41831	2.258225
[LOG]	19	6.57644	6.67842	0.3	0.1	0	0.024298823	0.022397825	1.9545363	14.305907	2.2444737	1.9215721	14.768276	2.206749
[LOG]	20	6.52539	6.53365	0.3	0.1	0	0.02406138	0.022152841	1.94884	14.1693125	2.2024767	1.9173969	14.314917	2.1626809
[LOG]	21	6.50951	6.55694	0.3	0.1	0	0.024032416	0.021651912	1.9486531	14.126845	2.1747882	1.9088998	14.442284	2.1003249
[LOG]	22	6.37785	6.52928	0.3	0.1	0	0.023862977	0.021565678	1.9439496	13.717006	2.1364663	1.9149044	14.335491	2.0857978
[LOG]	23	6.39258	6.44277	0.3	0.1	0	0.02384946	0.021603644	1.9436576	13.775349	2.1134906	1.9115368	14.067014	2.061606
[LOG]	24	6.38079	6.36659	0.3	0.1	0	0.023754885	0.02154812	1.9407696	13.754651	2.0884485	1.9055606	13.84025	2.0417788
[LOG]	25	6.33583	6.37125	0.3	0.1	0	0.023682963	0.021398716	1.9401234	13.612153	2.074899	1.9024795	13.874489	2.0185096
[LOG]	26	6.30207	6.56825	0.3	0.1	0	0.023618314	0.021367429	1.9390304	13.510678	2.0548751	1.9002823	14.541861	2.0105402
[LOG]	27	6.29484	6.13519	0.3	0.1	0	0.023608934	0.021294344	1.9370302	13.498302	2.0418847	1.9029638	13.098673	1.9849298
[LOG]	28	6.26633	6.1632	0.3	0.1	0	0.023587925	0.021281807	1.9364697	13.409893	2.0297942	1.8998088	13.202828	1.9863185
[LOG]	29	6.16415	6.34518	0.3	0.1	0	0.023417031	0.021248477	1.9306606	13.092084	2.0217066	1.8994958	13.817373	1.9677627
[LOG]	30	6.15736	6.10718	0.3	0.1	0	0.023445718	0.021258555	1.9317467	13.070042	2.0113254	1.9020215	13.018015	1.9629121
[LOG]	31	6.15185	6.21283	0.3	0.1	0	0.023425885	0.021251313	1.9310274	13.060861	1.9931868	1.9020767	13.376792	1.9446707
[LOG]	32	6.11405	6.14081	0.3	0.1	0	0.023326661	0.021255936	1.9293553	12.940459	1.9952884	1.8969789	13.155893	1.9403001
[LOG]	33	6.1033	6.01591	0.3	0.1	0	0.023282625	0.021261476	1.9255174	12.92093	1.9870157	1.8952872	12.74412	1.9457897
[LOG]	34	5.93901	5.96968	0.3	0.1	0	0.023276556	0.021209957	1.927572	12.370053	1.9783871	1.8953431	12.594898	1.9328293
[LOG]	35	6.02392	6.09204	0.3	0.1	0	0.023235936	0.021191318	1.925879	12.661103	1.9732985	1.8941073	13.008562	1.929826
[LOG]	36	5.97539	6.00095	0.3	0.1	0	0.023277162	0.021144878	1.9240913	12.50813	1.9669136	1.8905209	12.717425	1.9303169
[LOG]	37	5.95816	5.91905	0.3	0.1	0	0.023238337	0.021115432	1.9217651	12.459397	1.9660374	1.8921427	12.4443	1.916541
[LOG]	38	5.9338	5.88493	0.3	0.1	0	0.023188407	0.021019632	1.9221339	12.379518	1.960284	1.8878483	12.344945	1.9181459
[LOG]	39	5.83898	5.90651	0.3	0.1	0	0.023165585	0.021234544	1.9198297	12.074516	1.9519075	1.8898933	12.411604	1.9153482
[LOG]	40	5.84358	5.90277	0.3	0.1	0	0.02316342	0.021152945	1.9179664	12.096143	1.9535315	1.8857703	12.413608	1.9150661
[LOG]	41	5.82849	5.82224	0.3	0.1	0	0.023159623	0.021018652	1.9150977	12.056866	1.9508983	1.8824614	12.1606455	1.9033942
[LOG]	42	5.86411	5.94902	0.3	0.1	0	0.02316772	0.021237016	1.9159453	12.174187	1.9480922	1.8845322	12.57589	1.9062408
[LOG]	43	5.81869	5.79274	0.3	0.1	0	0.023087936	0.021134317	1.9144144	12.029921	1.9434576	1.8822769	12.063663	1.9040941
[LOG]	44	5.81674	5.65772	0.3	0.1	0	0.023099698	0.021093793	1.9113933	12.034188	1.9427441	1.8815728	11.616651	1.9033613
[LOG]	45	5.77274	5.85222	0.3	0.1	0	0.023170011	0.021060126	1.9120805	11.885975	1.9417288	1.8772418	12.280774	1.9005098
[LOG]	46	5.72135	5.78784	0.3	0.1	0	0.02308162	0.021109844	1.9101712	11.722079	1.9397408	1.8767984	12.0673685	1.9025608
[LOG]	47	5.6434	5.66485	0.3	0.1	0	0.023089826	0.020956617	1.9058845	11.477138	1.9390116	1.8780282	11.654025	1.9013371
[LOG]	48	5.65072	5.71229	0.3	0.1	0	0.023131618	0.021043621	1.905991	11.501844	1.9377913	1.8713233	11.837024	1.8946239
[LOG]	49	5.68267	5.6567	0.3	0.1	0	0.023070225	0.02102154	1.9024562	11.620318	1.93807	1.8677899	11.663757	1.8946981
[LOG]	50	5.59507	5.60208	0.3	0.1	0	0.023056041	0.021072304	1.9037616	11.325935	1.9329954	1.8743227	11.460202	1.8946577
[LOG]	51	5.55273	5.61203	0.3	0.1	0	0.023022063	0.021001155	1.8991967	11.200437	1.9323373	1.8644524	11.526314	1.8951536
[LOG]	52	5.58893	5.62353	0.3	0.1	0	0.023005689	0.020841027	1.8958254	11.332444	1.9327344	1.8592515	11.583432	1.8914804
[LOG]	53	5.54444	5.63073	0.3	0.1	0	0.022995252	0.020867644	1.8932134	11.192774	1.933237	1.8585532	11.609661	1.8920751
[LOG]	54	5.48262	5.55873	0.3	0.1	0	0.022999145	0.021030134	1.8930178	10.9881935	1.9309573	1.8579501	11.371918	1.8915513
[LOG]	55	5.48367	5.49019	0.3	0.1	0	0.022981364	0.021037849	1.8893695	11.004298	1.9296424	1.855265	11.152502	1.89136
[LOG]	56	5.46676	5.44274	0.3	0.1	0	0.02301826	0.020908963	1.888799	10.950476	1.9277616	1.8498855	11.012587	1.8903354
[LOG]	57	5.36743	5.45349	0.3	0.1	0	0.023035716	0.020912735	1.8850679	10.633274	1.9232242	1.851516	11.04405	1.886966
[LOG]	58	5.47427	5.42849	0.3	0.1	0	0.023046203	0.020969383	1.8837416	10.992679	1.9262646	1.84529	10.980626	1.8891951
[LOG]	59	5.37013	5.37289	0.3	0.1	0	0.022998342	0.021042086	1.8805243	10.656583	1.9247307	1.8405322	10.810294	1.8911382
[LOG]	60	5.35843	5.40546	0.3	0.1	0	0.023005262	0.020938402	1.8778844	10.626287	1.9241377	1.8391144	10.923481	1.8905684
[LOG]	61	5.34276	5.34062	0.3	0.1	0	0.023016404	0.020866385	1.8757625	10.580301	1.9258734	1.8307652	10.737021	1.8842227
[LOG]	62	5.35765	5.23715	0.3	0.1	0	0.023000706	0.020824859	1.8714705	10.644967	1.9226902	1.8302609	10.393023	1.8856187
[LOG]	63	5.25048	5.31956	0.3	0.1	0	0.02299403	0.021100583	1.870688	10.289887	1.9228014	1.8300405	10.66812	1.8853748
[LOG]	64	5.24091	5.39323	0.3	0.1	0	0.023046922	0.020915242	1.8668234	10.270708	1.9221936	1.8257719	10.927583	1.8852756
[LOG]	65	5.2596	5.26454	0.3	0.1	0	0.022980977	0.02088629	1.8650527	10.337855	1.9241794	1.8210884	10.513315	1.8869195
[LOG]	66	5.27449	5.38255	0.3	0.1	0	0.02301447	0.020968359	1.8631331	10.394245	1.92194	1.8207271	10.906132	1.8909278
[LOG]	67	5.2129	5.16668	0.3	0.1	0	0.022993388	0.02095508	1.8614422	10.194147	1.9222014	1.8191434	10.192645	1.8874638
[LOG]	68	5.15458	5.22025	0.3	0.1	0	0.0230476	0.020954747	1.859035	10.008086	1.920462	1.8170263	10.376935	1.8907065
[LOG]	69	5.19218	5.14494	0.3	0.1	0	0.023032514	0.020847548	1.8575424	10.137997	1.9210542	1.8107396	10.147095	1.889364
[LOG]	70	5.15316	5.14216	0.3	0.1	0	0.02296147	0.020916887	1.8544437	10.017804	1.921524	1.8115737	10.134408	1.8903339
[LOG]	71	5.14969	5.10493	0.3	0.1	0	0.02304292	0.021129116	1.8545612	10.006695	1.9183044	1.8161888	9.995482	1.8880248
[LOG]	72	5.09955	5.11889	0.3	0.1	0	0.023056006	0.021032955	1.8547957	9.837675	1.921112	1.8112041	10.056641	1.8934712
[LOG]	73	5.08121	4.97788	0.3	0.1	0	0.023005633	0.02078804	1.8515896	9.787727	1.9195321	1.8051333	9.607619	1.8911383
[LOG]	74	5.10301	5.14437	0.3	0.1	0	0.023032518	0.021022087	1.8518268	9.859603	1.9194604	1.8101227	10.145338	1.8928592
[LOG]	75	5.06187	5.04949	0.3	0.1	0	0.023042561	0.020872667	1.8516738	9.723203	1.9188749	1.8073415	9.837646	1.8951248
[LOG]	76	5.00434	5.07741	0.3	0.1	0	0.0230522	0.021068148	1.8502269	9.536563	1.9178629	1.8072777	9.929483	1.899355
