[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	373.7	361.441	1	0	0	0.16843434	0.16709135	18.971153	354.65448	5.714406	19.040764	342.32626	5.777544
[LOG]	1	182.381	169.186	1	0	0	0.101163104	0.10264836	5.983702	176.32404	3.2270672	6.1863794	162.92667	3.256136
[LOG]	2	112.588	105.204	1	0	0	0.06456032	0.065133564	3.6183474	108.89691	2.979732	3.62317	101.507324	2.9733782
[LOG]	3	74.6659	72.2028	1	0	0	0.05010646	0.049903397	2.866477	71.726395	3.6053305	2.8593433	69.2704	3.52178
[LOG]	4	54.3233	53.9541	1	0	0	0.0471115	0.046153937	2.5833142	51.66703	4.3376255	2.5322552	51.34883	4.358515
[LOG]	5	42.7981	42.2606	1	0	0	0.048761025	0.048606772	2.4697616	40.25556	4.6771555	2.4636896	39.724144	4.653492
[LOG]	6	35.3776	35.4883	1	0	0	0.05054412	0.05027539	2.4168181	32.888317	4.624921	2.4095774	33.00624	4.656937
[LOG]	7	30.0651	29.8235	1	0	0	0.049696445	0.050271187	2.3613026	27.631767	4.176026	2.373089	27.37835	4.2056103
[LOG]	8	26.5836	26.4692	1	0	0	0.04856142	0.04866621	2.3248107	24.187275	3.6995754	2.329036	24.068645	3.6790862
[LOG]	9	23.9207	24.483	1	0	0	0.046923053	0.046656273	2.2963717	21.553247	3.2093093	2.289876	22.122038	3.1911335
[LOG]	10	22.013	21.6219	1	0	0	0.04504962	0.044308573	2.2644768	19.677973	2.8258886	2.2597604	19.291615	2.8083127
[LOG]	11	20.7057	20.6667	1	0	0	0.04377762	0.04375442	2.2378356	18.397818	2.5574858	2.2412639	18.355387	2.556592
[LOG]	12	19.0313	18.9664	1	0	0	0.041854057	0.041023154	2.2083445	16.753294	2.3785005	2.1944702	16.702332	2.4067192
[LOG]	13	17.8519	18.1598	1	0	0	0.04050876	0.04039516	2.1887336	15.593994	2.306644	2.1909654	15.899647	2.3038485
[LOG]	14	17.2193	16.7353	1	0	0	0.03882593	0.039002065	2.1574473	14.993073	2.2820492	2.1671329	14.499404	2.263291
[LOG]	15	15.987	16.0233	1	0	0	0.03814867	0.038311526	2.1431844	13.775479	2.2690682	2.1472154	13.807731	2.2838867
[LOG]	16	15.2381	15.5063	1	0	0	0.036608495	0.037876125	2.1217268	13.048406	2.262518	2.1432433	13.29511	2.2725608
[LOG]	17	14.7608	14.8034	1	0	0	0.036007036	0.036445968	2.107346	12.585896	2.269035	2.1161032	12.619747	2.2692263
[LOG]	18	14.1678	13.9567	1	0	0	0.03523753	0.035181977	2.093727	12.006968	2.2737226	2.0961044	11.793475	2.2827344
[LOG]	19	13.504	13.505	1	0	0	0.03413255	0.033705596	2.075195	11.362186	2.2648578	2.0723126	11.36605	2.2628925
[LOG]	20	13.1566	13.1082	1	0	0	0.034036264	0.03339824	2.071025	11.019345	2.2419093	2.0613062	10.980716	2.236428
[LOG]	21	12.507	12.7276	1	0	0	0.032449115	0.032480787	2.0450928	10.396121	2.2033317	2.0507183	10.611184	2.2174394
[LOG]	22	12.0715	12.2599	1	0	0	0.031633098	0.0318123	2.0317628	9.974407	2.1610765	2.031889	10.162717	2.1631906
[LOG]	23	11.772	11.79	1	0	0	0.031049343	0.0314408	2.0220351	9.685096	2.1287894	2.0282629	9.696925	2.1400945
[LOG]	24	11.3196	11.3647	1	0	0	0.030367754	0.030163396	2.0071013	9.248097	2.0969605	2.0051	9.295193	2.100417
[LOG]	25	10.9562	11.0071	1	0	0	0.029740153	0.029597586	1.9969618	8.895252	2.072207	1.9961035	8.946981	2.084093
[LOG]	26	10.6175	10.5347	1	0	0	0.028904215	0.028915633	1.9838086	8.570148	2.0443642	1.9851528	8.485988	2.0361433
[LOG]	27	10.2566	10.2121	1	0	0	0.028278828	0.028768344	1.9731293	8.220341	2.026177	1.9809004	8.168	2.0299656
[LOG]	28	9.95393	10.0157	1	0	0	0.027615609	0.027655259	1.9641447	7.9270253	2.0098796	1.9621873	7.990801	2.0113938
[LOG]	29	9.58648	9.53825	1	0	0	0.026945725	0.027476288	1.9540296	7.57009	1.994042	1.9614471	7.5144444	1.9957067
[LOG]	30	9.38372	9.51186	1	0	0	0.026689425	0.026757667	1.948427	7.373334	1.9824624	1.948042	7.501853	1.9772502
[LOG]	31	9.09963	9.06176	1	0	0	0.025997162	0.026123691	1.9377542	7.1002893	1.9670186	1.940222	7.059953	1.9655385
[LOG]	32	8.86832	8.80718	1	0	0	0.02562329	0.025508845	1.9318439	6.8752675	1.9581125	1.9294956	6.816472	1.9556922
[LOG]	33	8.60806	8.64492	1	0	0	0.025177035	0.02488518	1.9254105	6.6217976	1.9465878	1.9224054	6.6616654	1.9522377
[LOG]	34	8.45115	8.51945	1	0	0	0.024622736	0.024752244	1.918985	6.4716725	1.9430057	1.9197389	6.539217	1.9444513
[LOG]	35	8.19231	8.12075	1	0	0	0.024433956	0.024334628	1.9154364	6.2167244	1.9372244	1.9114875	6.1491117	1.9369513
[LOG]	36	8.03778	7.94058	1	0	0	0.02400281	0.023862159	1.9086201	6.0693445	1.9315108	1.9051574	5.975608	1.9324157
[LOG]	37	7.82162	7.69512	1	0	0	0.023778217	0.02368796	1.904685	5.857448	1.9260112	1.9036958	5.7319427	1.928075
[LOG]	38	7.69341	7.70729	1	0	0	0.02365718	0.023636663	1.9035759	5.730686	1.9249095	1.9042495	5.743891	1.9216441
[LOG]	39	7.4094	7.36328	1	0	0	0.02335993	0.023557791	1.8969965	5.453574	1.918505	1.9005384	5.4039154	1.9204594
[LOG]	40	7.27815	7.23483	1	0	0	0.02324346	0.023331994	1.8944734	5.3251705	1.915954	1.895989	5.2803288	1.9165466
[LOG]	41	7.15739	7.19068	1	0	0	0.023186745	0.023356237	1.8938041	5.205399	1.9127135	1.8943368	5.238152	1.9125453
[LOG]	42	6.95885	6.93846	1	0	0	0.023020687	0.02322266	1.8894833	5.011499	1.9084569	1.8938811	4.986705	1.9097553
[LOG]	43	6.84807	6.81517	1	0	0	0.023066692	0.022999855	1.890048	4.90047	1.9065076	1.8882734	4.869348	1.9084975
[LOG]	44	6.69788	6.65228	1	0	0	0.022923578	0.02301173	1.8870462	4.753604	1.9041245	1.8885165	4.706534	1.9025483
[LOG]	45	6.57805	6.54538	1	0	0	0.022866605	0.022857325	1.8865228	4.634617	1.901096	1.8840714	4.6044025	1.901517
[LOG]	46	6.41692	6.46109	1	0	0	0.022838335	0.022755621	1.8833413	4.476997	1.8995109	1.8800584	4.5244417	1.899788
