[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	67.7752	64.942	0.3	0	0	0.14766072	0.13763463	52.076294	52.069126	26.395441	49.199154	52.215775	24.342958
[LOG]	1	13.5951	13.2614	0.3	0	0	0.042824928	0.03801629	3.6681592	32.836716	9.772281	3.326	32.86517	9.332882
[LOG]	2	8.78738	8.74837	0.3	0	0	0.02231987	0.02040939	1.9293542	22.613575	4.8647914	1.8487931	22.752085	4.627311
[LOG]	3	6.92663	6.9581	0.3	0	0	0.023947224	0.02388531	1.9034212	16.503115	3.1677523	1.8957311	16.633652	2.9946258
[LOG]	4	5.8561	5.92034	0.3	0	0	0.029194556	0.02988021	2.0095556	12.5857935	2.56726	2.0209947	12.761785	2.42013
[LOG]	5	5.1505	5.21082	0.3	0	0	0.03287467	0.033992294	2.0813646	9.998714	2.2431939	2.1038465	10.124856	2.149876
[LOG]	6	4.63675	4.68685	0.3	0	0	0.034447428	0.03586061	2.1127043	8.185622	2.1140366	2.1406417	8.259487	2.0298047
[LOG]	7	4.21812	4.26019	0.3	0	0	0.034357086	0.035356697	2.1097019	6.803645	2.069691	2.1315842	6.8709435	2.00641
[LOG]	8	3.87901	3.91531	0.3	0	0	0.03322183	0.03422058	2.0906653	5.7398424	2.0608435	2.1127498	5.787245	2.020106
[LOG]	9	3.59094	3.60745	0.3	0	0	0.031493016	0.032356244	2.0585687	4.889304	2.0652773	2.0718746	4.8999696	2.065812
[LOG]	10	3.3465	3.3391	0.3	0	0	0.029458335	0.029688818	2.0191667	4.207981	2.1031742	2.0114822	4.208925	2.103676
[LOG]	11	3.13336	3.13691	0.3	0	0	0.027310072	0.02756607	1.9771723	3.6390014	2.1570406	1.9754463	3.6565833	2.1677027
[LOG]	12	2.96228	2.94242	0.3	0	0	0.025386343	0.02524369	1.9405991	3.1915164	2.2245972	1.9223529	3.1861367	2.2447975
[LOG]	13	2.80993	2.79815	0.3	0	0	0.0238218	0.023442727	1.9038684	2.8063097	2.2958338	1.8903908	2.8119514	2.3184276
[LOG]	14	2.6916	2.67964	0.3	0	0	0.022725292	0.02194725	1.8791552	2.4938972	2.3976557	1.8598886	2.518284	2.4620821
[LOG]	15	2.60742	2.58436	0.3	0	0	0.022322087	0.021181965	1.8709165	2.2406936	2.402357	1.8445209	2.2518127	2.4320307
[LOG]	16	2.54753	2.51936	0.3	0	0	0.022324687	0.02123557	1.870327	2.0435424	2.349696	1.8427576	2.0415456	2.3994036
[LOG]	17	2.49828	2.46971	0.3	0	0	0.022492316	0.02112714	1.8704004	1.8802189	2.202984	1.8441925	1.8723631	2.2223873
[LOG]	18	2.45393	2.42673	0.3	0	0	0.022673624	0.02114168	1.8697715	1.7359362	2.0930855	1.841975	1.737945	2.1129835
[LOG]	19	2.41093	2.37858	0.3	0	0	0.022689242	0.021015672	1.8660032	1.6068125	2.0117426	1.8335643	1.6070905	2.020164
[LOG]	20	2.37559	2.35046	0.3	0	0	0.022641458	0.021175385	1.8624362	1.502523	1.9677616	1.8361324	1.5064626	1.9650706
[LOG]	21	2.34479	2.31664	0.3	0	0	0.022639822	0.021157186	1.8592122	1.4120613	1.9346179	1.8323157	1.4078697	1.923924
[LOG]	22	2.31193	2.28659	0.3	0	0	0.022644872	0.021315055	1.8539865	1.3211586	1.9087982	1.8315274	1.3115511	1.8985378
[LOG]	23	2.2859	2.25673	0.3	0	0	0.022649704	0.021265874	1.8521397	1.2415264	1.8873765	1.8243643	1.2368898	1.8804843
[LOG]	24	2.26369	2.23328	0.3	0	0	0.022690278	0.021322576	1.8504388	1.1739932	1.8737849	1.8237039	1.1617522	1.853794
[LOG]	25	2.24463	2.21153	0.3	0	0	0.022702634	0.021356057	1.8498883	1.1129811	1.868107	1.8225734	1.0937043	1.8553636
[LOG]	26	2.22185	2.19213	0.3	0	0	0.022721557	0.02138138	1.8471385	1.0468391	1.860112	1.819853	1.0387149	1.8423313
[LOG]	27	2.20288	2.17385	0.3	0	0	0.022739898	0.021432376	1.8458174	0.9886057	1.8546737	1.8199799	0.9779608	1.837865
[LOG]	28	2.18476	2.15867	0.3	0	0	0.022713218	0.021454072	1.8448781	0.93193144	1.8519138	1.818936	0.9314246	1.8289546
[LOG]	29	2.17033	2.14066	0.3	0	0	0.022735128	0.02147534	1.8453472	0.88277817	1.8511395	1.8185434	0.8732395	1.8372879
[LOG]	30	2.15641	2.12749	0.3	0	0	0.022702867	0.021329895	1.842872	0.84521353	1.847803	1.8151388	0.8412765	1.8251249
[LOG]	31	2.1418	2.11537	0.3	0	0	0.022714442	0.021401603	1.8425184	0.7983844	1.8453434	1.816511	0.79696935	1.8233871
[LOG]	32	2.13055	2.10093	0.3	0	0	0.022730786	0.021380082	1.8424516	0.7617542	1.844831	1.8131179	0.7607992	1.8236195
[LOG]	33	2.1169	2.09095	0.3	0	0	0.022717874	0.021390773	1.8420167	0.71839625	1.8438808	1.8153218	0.72087896	1.8216428
