[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	28.4036	27.8789	0.7	0.4	0	0.093780495	0.0964444	4.0020313	32.75272	3.5087283	3.9008567	32.24811	3.3331234
[LOG]	1	15.8092	15.7011	0.7	0.4	0	0.0312696	0.03013766	2.057467	18.354425	2.0829856	2.0325935	18.27496	2.0141232
[LOG]	2	10.1139	10.1273	0.7	0.4	0	0.035357933	0.032268416	2.1213348	10.198021	1.9601235	2.0757124	10.311392	1.9093143
[LOG]	3	7.52499	7.5187	0.7	0.4	0	0.038765468	0.03566272	2.181982	6.435956	1.9208165	2.1323383	6.5226874	1.8774102
[LOG]	4	6.22975	6.18292	0.7	0.4	0	0.03718781	0.03427467	2.1632683	4.609113	1.9267659	2.1135964	4.62448	1.9069655
[LOG]	5	5.52469	5.49698	0.7	0.4	0	0.034576133	0.032551166	2.1127794	3.6603625	1.9504666	2.0818505	3.670736	1.9403511
[LOG]	6	5.07451	5.0163	0.7	0.4	0	0.03188787	0.029896947	2.0623736	3.0900588	1.9486871	2.0284803	3.0637455	1.9339479
[LOG]	7	4.72736	4.66698	0.7	0.4	0	0.029348467	0.027134743	2.0188427	2.6662714	1.9308405	1.9871247	2.637114	1.9102297
[LOG]	8	4.45475	4.42816	0.7	0.4	0	0.02806482	0.026427848	1.9965962	2.3165693	1.9166828	1.9724405	2.3249695	1.8958969
[LOG]	9	4.23728	4.1778	0.7	0.4	0	0.02766362	0.025221316	1.9833503	2.0291173	1.9093149	1.9446546	2.013773	1.8842125
[LOG]	10	4.04717	3.99938	0.7	0.4	0	0.02746965	0.025596285	1.9733359	1.7759646	1.9028876	1.9428133	1.7646855	1.8794565
[LOG]	11	3.87304	3.83285	0.7	0.4	0	0.027023679	0.025799967	1.962069	1.5491261	1.8939695	1.9414102	1.5345002	1.870741
[LOG]	12	3.72377	3.6888	0.7	0.4	0	0.026432479	0.025133824	1.9500358	1.3578422	1.8872637	1.9262075	1.3554866	1.8635212
[LOG]	13	3.58741	3.55326	0.7	0.4	0	0.025929367	0.024286387	1.938647	1.1824039	1.8836098	1.9110521	1.1886337	1.8563282
[LOG]	14	3.47111	3.43978	0.7	0.4	0	0.025359321	0.023878558	1.9266449	1.04094	1.8721611	1.8982319	1.0503384	1.8484219
[LOG]	15	3.3814	3.34945	0.7	0.4	0	0.024735698	0.023551168	1.9120678	0.9391991	1.8640924	1.8909004	0.938372	1.8385712
[LOG]	16	3.30044	3.26257	0.7	0.4	0	0.024169631	0.022837985	1.8981444	0.84971315	1.8547149	1.8722186	0.8479195	1.8279918
[LOG]	17	3.23797	3.20024	0.7	0.4	0	0.0240223	0.022577774	1.8898451	0.77732635	1.8474603	1.8642055	0.77662575	1.8184494
[LOG]	18	3.17633	3.14504	0.7	0.4	0	0.023655962	0.02246986	1.8768512	0.71182173	1.8418688	1.8542632	0.7164423	1.8120328
[LOG]	19	3.12477	3.08773	0.7	0.4	0	0.023492474	0.022029359	1.8679283	0.65485245	1.8362985	1.8403455	0.6579541	1.8072271
[LOG]	20	3.08244	3.03863	0.7	0.4	0	0.023396842	0.021946004	1.8613325	0.6063107	1.8331753	1.8322992	0.60422415	1.7998877
[LOG]	21	3.04733	3.00388	0.7	0.4	0	0.023330584	0.02181782	1.8576671	0.56279415	1.8319659	1.8259766	0.56402	1.8004073
[LOG]	22	3.01686	2.97606	0.7	0.4	0	0.023267241	0.02180475	1.8544288	0.52416897	1.8327042	1.8230658	0.53161395	1.7960793
[LOG]	23	2.99309	2.94791	0.7	0.4	0	0.023306848	0.021837391	1.8541934	0.49254453	1.8303701	1.8209828	0.49460852	1.7968347
[LOG]	24	2.96852	2.92916	0.7	0.4	0	0.023202663	0.02182377	1.8501334	0.46471307	1.8289181	1.8205464	0.4687392	1.7974422
[LOG]	25	2.94722	2.905	0.7	0.4	0	0.023146074	0.021686386	1.8479621	0.43882954	1.8274401	1.8164227	0.44179615	1.7955474
[LOG]	26	2.92901	2.88361	0.7	0.4	0	0.023109451	0.021596627	1.8469205	0.415074	1.8271176	1.8140807	0.41653812	1.7931558
[LOG]	27	2.90852	2.8687	0.7	0.4	0	0.023042336	0.02158811	1.8443717	0.39078453	1.8257489	1.8132254	0.39729184	1.7926732
[LOG]	28	2.89254	2.85301	0.7	0.4	0	0.023037445	0.021711383	1.8425212	0.37199807	1.8242507	1.8140453	0.37368098	1.793669
[LOG]	29	2.87901	2.83383	0.7	0.4	0	0.023056203	0.021537865	1.8427571	0.35337198	1.8234038	1.8084506	0.3563228	1.7910527
[LOG]	30	2.86587	2.82551	0.7	0.4	0	0.023024382	0.021552196	1.8422492	0.33605722	1.8230643	1.8109229	0.3407793	1.7922292
[LOG]	31	2.85313	2.81131	0.7	0.4	0	0.023013053	0.021574933	1.8406891	0.32128337	1.8219156	1.8097599	0.32405236	1.7898465
[LOG]	32	2.84231	2.80184	0.7	0.4	0	0.02304255	0.021633219	1.8408581	0.3062903	1.8216242	1.8099414	0.3096923	1.7917844
[LOG]	33	2.83027	2.79034	0.7	0.4	0	0.023004109	0.021562966	1.8394169	0.2916937	1.8215554	1.8084629	0.29699528	1.789839
[LOG]	34	2.82137	2.77444	0.7	0.4	0	0.023044385	0.021503294	1.8393266	0.2800396	1.8208297	1.8061998	0.2798022	1.7867367
[LOG]	35	2.81165	2.7676	0.7	0.4	0	0.023010034	0.021569343	1.838581	0.2680196	1.8202624	1.8073713	0.26774657	1.7886252
[LOG]	36	2.8023	2.76078	0.7	0.4	0	0.022992661	0.021533465	1.8377918	0.25667626	1.8195388	1.8067105	0.2594013	1.7886647
[LOG]	37	2.79293	2.75011	0.7	0.4	0	0.02301526	0.021478098	1.8374172	0.24431571	1.8195186	1.8043805	0.24899633	1.7868783
[LOG]	38	2.78615	2.74732	0.7	0.4	0	0.023015372	0.021626305	1.8376017	0.23516871	1.818937	1.8083565	0.2388927	1.7884433
[LOG]	39	2.77891	2.7407	0.7	0.4	0	0.023022259	0.021638263	1.8376634	0.22491196	1.8194194	1.8084451	0.22859943	1.7904918
[LOG]	40	2.77072	2.7254	0.7	0.4	0	0.023000484	0.021462195	1.836758	0.21486035	1.8196269	1.8038073	0.21651635	1.7858006
[LOG]	41	2.76333	2.71938	0.7	0.4	0	0.023007343	0.021529557	1.836785	0.20552085	1.818201	1.8042506	0.20729005	1.7865577
