[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	47.6191	45.6099	0.3	0	0	0.03013484	0.0267006	14.277907	110.80058	112574.29	12.208885	111.000114	105495.62
[LOG]	1	18.8906	19.0003	0.3	0	0	0.024761686	0.024579242	3.0762875	52.378082	16.43676	3.0538473	52.81862	14.968012
[LOG]	2	10.9453	10.8893	0.3	0	0	0.025618214	0.02570446	2.3155591	28.42988	4.0482435	2.333213	28.184439	4.3162985
[LOG]	3	7.28339	7.25296	0.3	0	0	0.024966624	0.024674172	2.0089593	17.245872	3.2180712	1.9930567	17.197426	3.4055347
[LOG]	4	5.61105	5.55097	0.3	0	0	0.023993464	0.022731531	1.8964237	12.047463	3.0914972	1.8600878	11.968319	3.2503822
[LOG]	5	4.80725	4.74462	0.3	0	0	0.023569293	0.021552227	1.8695018	9.459367	3.0967188	1.8263191	9.394537	3.246186
[LOG]	6	4.36948	4.3282	0.3	0	0	0.023585152	0.02096775	1.8756393	7.9816875	3.1264668	1.8262938	8.0085745	3.2820284
[LOG]	7	4.10417	4.05991	0.3	0	0	0.023571884	0.020762373	1.8823553	7.077327	3.1710405	1.8353218	7.0865736	3.3176565
[LOG]	8	3.90273	3.85049	0.3	0	0	0.02349813	0.02067592	1.8858315	6.3969154	3.202366	1.8410367	6.372125	3.3399963
[LOG]	9	3.74835	3.71504	0.3	0	0	0.023248138	0.020871662	1.8860546	5.884447	3.2095106	1.8499367	5.8938227	3.3831377
[LOG]	10	3.60264	3.56796	0.3	0	0	0.023047723	0.021071935	1.8847835	5.405997	3.2162387	1.854963	5.3898025	3.3735511
[LOG]	11	3.48354	3.46151	0.3	0	0	0.023111457	0.02105971	1.8859118	5.008321	3.1790206	1.8572335	5.0304995	3.3476305
[LOG]	12	3.36904	3.34678	0.3	0	0	0.023040617	0.021377634	1.8837987	4.636865	3.1442487	1.8600397	4.641857	3.3086436
[LOG]	13	3.27704	3.25069	0.3	0	0	0.023123346	0.021468382	1.886109	4.3256407	3.1055048	1.8595932	4.3261833	3.2362072
[LOG]	14	3.18997	3.16833	0.3	0	0	0.023145823	0.021473559	1.8845254	4.043802	3.0395696	1.8588622	4.0572257	3.2056437
[LOG]	15	3.1121	3.08573	0.3	0	0	0.023091907	0.021402938	1.8829571	3.792508	2.972074	1.8590672	3.7842517	3.0948608
[LOG]	16	3.04383	3.01528	0.3	0	0	0.023149576	0.021251164	1.8827226	3.568692	2.90216	1.8561375	3.5621395	3.0331552
[LOG]	17	2.98202	2.95348	0.3	0	0	0.023127444	0.021214843	1.8834517	3.3630524	2.8245504	1.8540944	3.36578	2.9466822
[LOG]	18	2.92486	2.89754	0.3	0	0	0.023169918	0.02129876	1.8835633	3.1749234	2.7620873	1.852726	3.1866496	2.8818793
[LOG]	19	2.87455	2.84458	0.3	0	0	0.023145866	0.021166086	1.8841962	3.007771	2.6915214	1.8535494	3.0100372	2.8132334
[LOG]	20	2.83248	2.79569	0.3	0	0	0.023186626	0.021139223	1.8868344	2.8613198	2.6369116	1.8529751	2.8515427	2.743682
[LOG]	21	2.78224	2.75022	0.3	0	0	0.023089692	0.021080343	1.8838276	2.7062926	2.5827644	1.8542398	2.69818	2.6580818
[LOG]	22	2.74209	2.70276	0.3	0	0	0.023106106	0.021215692	1.8874884	2.5626054	2.529914	1.8511076	2.5527754	2.6234663
[LOG]	23	2.70174	2.67042	0.3	0	0	0.023061393	0.021224048	1.8842388	2.4411545	2.4761057	1.8544621	2.4360294	2.5490818
[LOG]	24	2.6702	2.63765	0.3	0	0	0.0230776	0.021154836	1.8883383	2.3245134	2.4309196	1.8577087	2.3180964	2.4999435
[LOG]	25	2.63557	2.59938	0.3	0	0	0.023088336	0.02104324	1.88866	2.2100213	2.387902	1.8555748	2.199675	2.4284174
[LOG]	26	2.60186	2.5759	0.3	0	0	0.023074184	0.021048319	1.8872538	2.104306	2.344292	1.8606775	2.1063628	2.4091227
[LOG]	27	2.57278	2.53864	0.3	0	0	0.02302505	0.020975703	1.887545	2.008281	2.3047142	1.8537886	2.0070045	2.3653598
[LOG]	28	2.54587	2.51269	0.3	0	0	0.023092248	0.020955734	1.8882613	1.918053	2.2760038	1.8575656	1.9097571	2.2983224
[LOG]	29	2.52059	2.49038	0.3	0	0	0.02300765	0.020992966	1.8897516	1.8305686	2.24782	1.8576813	1.8367842	2.2636003
[LOG]	30	2.49422	2.46207	0.3	0	0	0.022989105	0.020974638	1.8894403	1.745422	2.2246578	1.8575517	1.7445717	2.245782
[LOG]	31	2.4731	2.43711	0.3	0	0	0.023063762	0.020987058	1.8899568	1.6749661	2.1864653	1.8563147	1.6671441	2.190201
[LOG]	32	2.45166	2.42388	0.3	0	0	0.023009263	0.020953672	1.8905008	1.6032896	2.1601968	1.8624247	1.6042539	2.1647577
[LOG]	33	2.43037	2.40054	0.3	0	0	0.022960816	0.020919709	1.8900865	1.5352392	2.1364245	1.8605797	1.5341797	2.1561232
[LOG]	34	2.40878	2.37846	0.3	0	0	0.022926595	0.021004505	1.8884866	1.4701517	2.111741	1.8583305	1.4695946	2.1083078
[LOG]	35	2.39335	2.3643	0.3	0	0	0.022980042	0.02087179	1.8898262	1.4157566	2.0881858	1.8591139	1.4212732	2.0837631
[LOG]	36	2.37413	2.34733	0.3	0	0	0.02295104	0.020923633	1.8876548	1.3603863	2.0695002	1.8579576	1.370036	2.0641253
[LOG]	37	2.35968	2.32419	0.3	0	0	0.022901647	0.021015264	1.8871071	1.3154815	2.0410655	1.8543164	1.3064711	2.0310464
[LOG]	38	2.34424	2.31097	0.3	0	0	0.02289594	0.020892613	1.8861428	1.2686024	2.0231178	1.8563945	1.2568591	2.0089343
[LOG]	39	2.3275	2.29685	0.3	0	0	0.022890236	0.020882726	1.8854272	1.2164878	1.9968051	1.8527526	1.2232394	1.9899855
[LOG]	40	2.31304	2.2775	0.3	0	0	0.022868602	0.020899339	1.8834938	1.176028	1.9832294	1.8498286	1.1697639	1.9636557
[LOG]	41	2.29687	2.2568	0.3	0	0	0.022865899	0.020662399	1.8793274	1.1372135	1.9583786	1.8431745	1.1241748	1.9332025
[LOG]	42	2.28189	2.2492	0.3	0	0	0.022801518	0.020611448	1.877962	1.0928264	1.9391031	1.8431025	1.1000328	1.9174068
[LOG]	43	2.26399	2.23661	0.3	0	0	0.022777114	0.020680837	1.8720719	1.0535511	1.9226886	1.8408655	1.0662898	1.8932807
[LOG]	44	2.25275	2.22041	0.3	0	0	0.022726197	0.020810528	1.870969	1.0204555	1.9105964	1.8385773	1.0206105	1.8876855
[LOG]	45	2.23979	2.20394	0.3	0	0	0.022697434	0.020671634	1.8688236	0.9851197	1.9040924	1.8320224	0.9883109	1.8764119
[LOG]	46	2.22513	2.18984	0.3	0	0	0.022756571	0.020664256	1.8670762	0.94284064	1.899152	1.8306465	0.9466327	1.8696737
[LOG]	47	2.21288	2.1758	0.3	0	0	0.02268232	0.0207218	1.863764	0.9138028	1.8955594	1.8273135	0.9116913	1.8674366
