[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	737.99	760.198	0.3	0.1	0	0.16461577	0.17031063	703.8181	93.52587	60.45995	727.02045	92.386604	53.935535
[LOG]	1	56.2115	57.1343	0.3	0.1	0	0.09401325	0.098572046	39.702026	51.136654	11.010043	41.24857	49.220585	10.520324
[LOG]	2	21.1251	22.0225	0.3	0.1	0	0.06400966	0.06827957	11.438533	30.223373	5.523348	12.182268	30.771906	5.4137907
[LOG]	3	12.5774	13.0684	0.3	0.1	0	0.04905764	0.05221407	6.295172	19.418325	3.8951788	6.695834	19.697807	3.9596624
[LOG]	4	9.16937	9.46326	0.3	0.1	0	0.04103446	0.043667383	4.5749097	14.000736	3.2697136	4.8789883	13.960308	3.2890844
[LOG]	5	7.38728	7.62708	0.3	0.1	0	0.036365274	0.03879676	3.8022254	10.758023	2.902806	4.0020976	10.866973	2.9753048
[LOG]	6	6.35376	6.49858	0.3	0.1	0	0.03341863	0.035562024	3.359162	8.849525	2.7230375	3.5243502	8.769439	2.7596443
[LOG]	7	5.72157	5.84887	0.3	0.1	0	0.031461556	0.033479556	3.1055944	7.6133447	2.6453059	3.2412686	7.575451	2.6752343
[LOG]	8	5.2464	5.38809	0.3	0.1	0	0.030183798	0.03231324	2.9235113	6.673462	2.5346224	3.047239	6.7267694	2.5543706
[LOG]	9	4.93083	5.04612	0.3	0.1	0	0.029272621	0.031733084	2.8112354	6.0178065	2.4699295	2.960633	5.8929567	2.50339
[LOG]	10	4.64818	4.76384	0.3	0.1	0	0.028499885	0.030718224	2.6931481	5.4924445	2.4019265	2.8114922	5.464195	2.4598124
[LOG]	11	4.4242	4.52251	0.3	0.1	0	0.028077316	0.029875236	2.601153	5.074019	2.338991	2.7132287	5.012816	2.3849037
[LOG]	12	4.25728	4.37693	0.3	0.1	0	0.02760304	0.029682234	2.533824	4.7597933	2.287367	2.6399462	4.7870746	2.340782
[LOG]	13	4.09094	4.18206	0.3	0.1	0	0.027353205	0.029296832	2.4614336	4.459021	2.2516646	2.5667922	4.4082527	2.2615304
[LOG]	14	3.94106	4.04825	0.3	0.1	0	0.027067179	0.028852377	2.402438	4.1736684	2.200264	2.4910386	4.217509	2.2546108
[LOG]	15	3.79294	3.9193	0.3	0.1	0	0.026768496	0.028402915	2.3343024	3.9235308	2.1521995	2.436775	3.9832172	2.212034
[LOG]	16	3.6832	3.76004	0.3	0.1	0	0.026200995	0.028002165	2.2799263	3.7489395	2.1238441	2.354505	3.7438111	2.1618018
[LOG]	17	3.55545	3.64123	0.3	0.1	0	0.026028205	0.027835557	2.209447	3.570539	2.0879393	2.2978725	3.5484154	2.1277986
[LOG]	18	3.43376	3.53022	0.3	0.1	0	0.025708172	0.027501015	2.1430483	3.3966882	2.0581713	2.22004	3.45388	2.0811975
[LOG]	19	3.30719	3.35937	0.3	0.1	0	0.025431368	0.026985005	2.0636098	3.252147	2.0216677	2.1119506	3.2555194	2.0499167
[LOG]	20	3.16639	3.22732	0.3	0.1	0	0.024674702	0.026312144	1.9729776	3.090929	2.0040557	2.0295305	3.1001856	2.020062
[LOG]	21	3.06319	3.12561	0.3	0.1	0	0.024176557	0.02544026	1.912718	2.948836	2.000429	1.95655	3.0060656	2.0146825
[LOG]	22	2.98799	3.01238	0.3	0.1	0	0.023640975	0.024568072	1.8775334	2.8178785	1.9920354	1.906557	2.7982285	2.004622
[LOG]	23	2.94317	2.96348	0.3	0.1	0	0.023458214	0.024396513	1.8719053	2.6900845	1.9825593	1.8922113	2.6876123	1.9900994
[LOG]	24	2.90932	2.91461	0.3	0.1	0	0.023278344	0.024075136	1.870258	2.5907574	1.9585968	1.882751	2.5614905	1.9743757
[LOG]	25	2.86939	2.88415	0.3	0.1	0	0.023016468	0.023948073	1.8670056	2.473099	1.9458983	1.8836188	2.462687	1.9585958
[LOG]	26	2.83679	2.84993	0.3	0.1	0	0.022878613	0.023940673	1.8634355	2.381077	1.9336977	1.8800669	2.3656445	1.945107
[LOG]	27	2.79887	2.82041	0.3	0.1	0	0.022798464	0.024000201	1.8602242	2.2679975	1.9282618	1.8844281	2.253009	1.94663
[LOG]	28	2.76319	2.79273	0.3	0.1	0	0.022720927	0.023987686	1.8545245	2.171913	1.9192357	1.8786719	2.1862576	1.9301
[LOG]	29	2.73467	2.75965	0.3	0.1	0	0.022678137	0.023788892	1.8528192	2.0847216	1.9150958	1.8735454	2.0940287	1.92977
[LOG]	30	2.70858	2.72483	0.3	0.1	0	0.022642491	0.023682915	1.8496591	2.011873	1.9068248	1.8708518	1.9908808	1.9203734
[LOG]	31	2.67933	2.70363	0.3	0.1	0	0.022618786	0.023583759	1.8469489	1.9258602	1.901601	1.8682367	1.9273719	1.9271542
[LOG]	32	2.65361	2.67847	0.3	0.1	0	0.022605825	0.02355025	1.8456197	1.8468399	1.8966813	1.8653978	1.8533477	1.9279393
[LOG]	33	2.631	2.65691	0.3	0.1	0	0.022591775	0.02360963	1.8448337	1.7765892	1.8907657	1.8661658	1.7844205	1.9130855
[LOG]	34	2.60804	2.63265	0.3	0.1	0	0.022617793	0.023484265	1.8445473	1.7029738	1.8860443	1.8648945	1.7101283	1.9072098
[LOG]	35	2.59144	2.61888	0.3	0.1	0	0.022604723	0.02369567	1.8439733	1.6513586	1.8814985	1.8681884	1.6543204	1.9048941
[LOG]	36	2.57002	2.59219	0.3	0.1	0	0.02252656	0.023630625	1.8407469	1.5920619	1.8783631	1.8617711	1.5903611	1.894984
[LOG]	37	2.54982	2.577	0.3	0.1	0	0.022546329	0.02363894	1.8400126	1.5290384	1.8738644	1.8635603	1.5335999	1.8964914
[LOG]	38	2.53546	2.55817	0.3	0.1	0	0.022526748	0.023458539	1.8399224	1.4831871	1.8697678	1.8592573	1.4894372	1.8848172
[LOG]	39	2.51791	2.54252	0.3	0.1	0	0.02252405	0.023503277	1.8394768	1.4271122	1.8681031	1.8610137	1.4313617	1.8860723
[LOG]	40	2.50383	2.53128	0.3	0.1	0	0.022545557	0.023652293	1.8397844	1.3804901	1.8652838	1.863552	1.3851696	1.8881238
[LOG]	41	2.49032	2.51796	0.3	0.1	0	0.022580102	0.023734894	1.8384541	1.3408234	1.863914	1.8635875	1.3437605	1.8801141
[LOG]	42	2.47804	2.49648	0.3	0.1	0	0.022541558	0.023615079	1.8386618	1.3002791	1.861612	1.8602866	1.2827439	1.8823863
[LOG]	43	2.46545	2.48731	0.3	0.1	0	0.022587607	0.023638552	1.8391081	1.2585032	1.8575162	1.8614502	1.2504901	1.8766725
[LOG]	44	2.45174	2.47807	0.3	0.1	0	0.022540772	0.023597905	1.8380361	1.2172297	1.8558166	1.8604867	1.2237091	1.875213
[LOG]	45	2.44022	2.46352	0.3	0.1	0	0.022551715	0.023602095	1.8379635	1.1803885	1.8527396	1.8595477	1.1784525	1.8756737
[LOG]	46	2.42942	2.45235	0.3	0.1	0	0.02256128	0.023538847	1.8376547	1.145822	1.8521941	1.8605365	1.1388625	1.8735957
[LOG]	47	2.4185	2.44291	0.3	0.1	0	0.022546053	0.02357511	1.8377559	1.1115369	1.8455803	1.8599855	1.1112151	1.8684094
[LOG]	48	2.40818	2.43271	0.3	0.1	0	0.022525521	0.023548111	1.8365762	1.0814725	1.8453248	1.8580345	1.0837791	1.8691394
[LOG]	49	2.39705	2.42261	0.3	0.1	0	0.022465969	0.023546796	1.835181	1.048842	1.8467383	1.8572696	1.0510582	1.8747972
[LOG]	50	2.38903	2.41625	0.3	0.1	0	0.022506494	0.023612723	1.8368087	1.0179496	1.8436579	1.859498	1.0246602	1.8688323
[LOG]	51	2.37931	2.40264	0.3	0.1	0	0.022520507	0.023494234	1.8356937	0.9896284	1.8435735	1.8563218	0.99120367	1.8658105
