[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	22768.3	24345	0.6	0.3	0	0.1191552	0.12571879	6388.0356	3.7928083	54592.96	7088.748	3.7495394	57513.09
[LOG]	1	769.261	878.26	0.6	0.3	0	0.07453179	0.08040574	203.52512	3.0599954	1879.3594	230.65971	3.0279236	2152.3027
[LOG]	2	67.8057	62.5485	0.6	0.3	0	0.05800709	0.060714718	43.537918	2.7722404	75.04328	42.38639	2.756062	61.390156
[LOG]	3	30.3848	26.6117	0.6	0.3	0	0.051324844	0.054690313	19.056702	2.63206	32.193146	20.57968	2.655571	14.492594
[LOG]	4	16.1393	15.9705	0.6	0.3	0	0.048954524	0.050207853	11.916801	2.5917754	8.589567	11.656722	2.581244	8.914874
[LOG]	5	13.0118	13.1671	0.6	0.3	0	0.047227763	0.04909946	9.306544	2.5438201	6.962631	9.584206	2.5500252	6.5422235
[LOG]	6	10.8144	11.3148	0.6	0.3	0	0.04704538	0.048823576	7.722029	2.5093377	4.9894648	8.062734	2.5097773	5.5209565
[LOG]	7	9.77744	10.0392	0.6	0.3	0	0.04651384	0.047850367	6.8605127	2.4897976	4.444723	7.1079316	2.4783392	4.5155334
[LOG]	8	9.25747	9.37419	0.6	0.3	0	0.046453122	0.048802167	6.362746	2.4648101	4.421532	6.461376	2.481705	4.4480515
[LOG]	9	8.94574	9.34402	0.6	0.3	0	0.04666611	0.04852549	6.171955	2.4534924	4.0418715	6.5625844	2.4317577	4.1108317
[LOG]	10	8.63218	8.69446	0.6	0.3	0	0.046732422	0.047396116	5.9091477	2.42966	3.9211287	5.9828467	2.4109473	3.9205189
[LOG]	11	8.40991	8.36842	0.6	0.3	0	0.046155747	0.04691361	5.7302747	2.415714	3.8051507	5.6999507	2.4056158	3.7881417
[LOG]	12	8.11452	8.22167	0.6	0.3	0	0.045382757	0.047008205	5.445932	2.402886	3.7947204	5.50843	2.4085977	3.9321399
[LOG]	13	8.02471	8.13041	0.6	0.3	0	0.045875594	0.047553647	5.4116163	2.38215	3.651947	5.4742403	2.3773813	3.8050768
[LOG]	14	7.97316	8.06089	0.6	0.3	0	0.045359	0.04713233	5.310446	2.3591812	3.8639855	5.4361963	2.3911762	3.6732647
[LOG]	15	7.78992	7.74857	0.6	0.3	0	0.044877455	0.046905648	5.1781588	2.3500986	3.7130022	5.087211	2.3587708	3.8609676
[LOG]	16	7.80865	8.11832	0.6	0.3	0	0.045278348	0.0470018	5.2341557	2.3261747	3.6373005	5.421422	2.3224008	4.052856
[LOG]	17	7.61336	8.10429	0.6	0.3	0	0.04457196	0.046857167	5.0481977	2.3142965	3.630567	5.4522247	2.320385	3.9080746
[LOG]	18	7.45224	7.78994	0.6	0.3	0	0.044159018	0.04569839	4.9348655	2.3005037	3.4994996	5.2215853	2.290441	3.6895437
[LOG]	19	7.35954	7.52684	0.6	0.3	0	0.044264108	0.04659759	4.861221	2.272016	3.4935334	5.0550575	2.2862363	3.376646
[LOG]	20	7.33373	7.48971	0.6	0.3	0	0.043740295	0.045441	4.8759723	2.2617192	3.3795023	5.040266	2.2589638	3.3572838
[LOG]	21	7.21305	7.3249	0.6	0.3	0	0.043298632	0.044372354	4.714267	2.244384	3.5514536	4.877842	2.2664273	3.334958
[LOG]	22	7.07198	7.13371	0.6	0.3	0	0.042863987	0.044096455	4.586632	2.2219944	3.5519378	4.6375065	2.2562675	3.5195782
[LOG]	23	6.9268	6.83576	0.6	0.3	0	0.04247096	0.04320672	4.5287075	2.2115374	3.2824728	4.447708	2.2120025	3.248067
[LOG]	24	6.70007	6.85238	0.6	0.3	0	0.04190277	0.042913366	4.3392916	2.1890056	3.203564	4.459966	2.1972935	3.2924469
[LOG]	25	6.60491	6.73083	0.6	0.3	0	0.0413505	0.043513373	4.267246	2.1812136	3.14247	4.4021525	2.1788228	3.1173007
[LOG]	26	6.43417	6.5654	0.6	0.3	0	0.040961005	0.04202969	4.1291485	2.1512456	3.09391	4.2456484	2.1499457	3.1456323
[LOG]	27	6.3701	6.35288	0.6	0.3	0	0.040668093	0.041171737	4.065276	2.13575	3.1245644	4.055942	2.1292682	3.1112385
[LOG]	28	6.27077	6.21925	0.6	0.3	0	0.04065298	0.040621635	3.988569	2.1200337	3.0808322	3.9101636	2.0886245	3.2332785
[LOG]	29	6.13937	6.00116	0.6	0.3	0	0.040348686	0.039901327	3.9103897	2.1010785	2.94159	3.7779202	2.086091	2.9524403
[LOG]	30	6.05501	6.02533	0.6	0.3	0	0.03974152	0.040766716	3.8215914	2.0829933	2.9927752	3.8211255	2.090661	2.8800647
[LOG]	31	6.00588	5.93012	0.6	0.3	0	0.04015385	0.04051575	3.8143408	2.0638056	2.8917391	3.731552	2.0716338	2.89951
[LOG]	32	5.84445	5.80261	0.6	0.3	0	0.039671287	0.039509267	3.6784244	2.0532103	2.8280883	3.6227453	2.0418158	2.89698
[LOG]	33	5.63137	5.84152	0.6	0.3	0	0.038827516	0.039917544	3.5025883	2.0302503	2.7500067	3.659742	2.0445662	2.898032
[LOG]	34	5.64162	5.62869	0.6	0.3	0	0.038946852	0.039630227	3.5234232	2.020937	2.7335165	3.471154	2.014189	2.8781502
[LOG]	35	5.4997	5.44892	0.6	0.3	0	0.039094962	0.03984426	3.4074423	1.9947248	2.6996136	3.334361	1.9954106	2.7725883
[LOG]	36	5.46202	5.45386	0.6	0.3	0	0.038906556	0.039779197	3.3719516	1.9798212	2.7222836	3.4141505	1.9711139	2.5718267
[LOG]	37	5.33424	5.28738	0.6	0.3	0	0.038803775	0.039178047	3.2808259	1.9684769	2.6229017	3.2395582	1.9649211	2.6113598
[LOG]	38	5.1869	5.20486	0.6	0.3	0	0.0389912	0.03978458	3.1725929	1.9487189	2.532126	3.1971302	1.9388121	2.530015
