[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	20.7045	20.7876	0.5	0.1	0	0.032547433	0.03317984	5.7655983	20.929802	43.899227	5.7898016	20.530684	46.483376
[LOG]	1	9.26902	8.90126	0.5	0.1	0	0.027529467	0.024232376	3.5355544	10.767852	2.6580408	3.089786	10.947715	2.538812
[LOG]	2	6.51374	6.1223	0.5	0.1	0	0.027959945	0.023581639	3.0500288	6.331991	2.1394253	2.6617496	6.354128	1.9971281
[LOG]	3	4.87651	4.62121	0.5	0.1	0	0.025649676	0.021668917	2.5248296	4.139162	1.9813858	2.2550378	4.188951	1.8773602
[LOG]	4	3.97839	3.79112	0.5	0.1	0	0.023855258	0.020675909	2.220295	2.963524	1.9213694	2.0393834	2.9641516	1.8546807
[LOG]	5	3.50835	3.38402	0.5	0.1	0	0.02372721	0.02125116	2.084176	2.2948463	1.9234151	1.9548333	2.3142786	1.876455
[LOG]	6	3.20851	3.1199	0.5	0.1	0	0.024433909	0.022734448	2.0195665	1.8208563	1.9395865	1.9378793	1.8111432	1.918978
[LOG]	7	3.01515	2.96662	0.5	0.1	0	0.024977583	0.023759313	1.98315	1.50358	1.9558139	1.926645	1.5221783	1.9425333
[LOG]	8	2.88114	2.84615	0.5	0.1	0	0.024948662	0.024100907	1.95833	1.2860085	1.9516151	1.915687	1.302836	1.944032
[LOG]	9	2.76219	2.72722	0.5	0.1	0	0.02454556	0.023661248	1.9300206	1.1078992	1.9359844	1.8931004	1.1148672	1.9206231
[LOG]	10	2.68042	2.62683	0.5	0.1	0	0.02401959	0.022706186	1.9123956	0.9836922	1.916121	1.8691993	0.96731246	1.8940216
[LOG]	11	2.61188	2.56476	0.5	0.1	0	0.023514016	0.022110723	1.8986152	0.8776927	1.899288	1.8584758	0.8688757	1.8735499
