[LOG]	epoch	train cost	valid. cost	alpha	beta	gamma	train error(recons_mse)	valid. error(recons_mse)	train cost(recons)	train cost(temporal)	train cost(pred)	valid. cost(recons)	valid. cost(temporal)	valid. cost(pred)
[LOG]	0	11.0015	11.3148	0.4	0.1	0	0.37677324	0.39001358	7.8439546	3.011521	18.743713	8.101298	2.8596134	19.910942
[LOG]	1	6.85818	7.33104	0.4	0.1	0	0.27030018	0.28175288	5.1742845	2.2018201	7.257077	5.336005	2.9277039	7.464894
[LOG]	2	5.21264	5.21428	0.4	0.1	0	0.19016564	0.20046473	3.8623998	1.9734383	4.845065	3.9751234	1.6629688	4.976144
[LOG]	3	4.16127	4.23063	0.4	0.1	0	0.13281867	0.14081228	3.1347046	1.4437643	3.7371564	3.2201104	1.375232	3.8508832
[LOG]	4	3.52772	3.64197	0.4	0.1	0	0.092545226	0.09891895	2.6821296	1.1438768	3.1370368	2.7497919	1.2354723	3.236474
[LOG]	5	3.14931	3.21808	0.4	0.1	0	0.066655934	0.07248052	2.4052477	0.9821017	2.7789423	2.4658456	0.99032027	2.8278697
[LOG]	6	2.92573	2.9535	0.4	0.1	0	0.05128114	0.05439276	2.2430158	0.88673484	2.5569985	2.2765875	0.861512	2.5998952
[LOG]	7	2.77494	2.79699	0.4	0.1	0	0.041405845	0.04423479	2.1406994	0.804291	2.4116137	2.1706495	0.7747446	2.4508114
[LOG]	8	2.67079	2.69865	0.4	0.1	0	0.03524498	0.037861366	2.0771112	0.7310696	2.3077743	2.1048815	0.72242093	2.3432722
[LOG]	9	2.59915	2.61867	0.4	0.1	0	0.03146014	0.032854863	2.0386186	0.6685551	2.234675	2.0535197	0.672935	2.2634382
[LOG]	10	2.5496	2.56775	0.4	0.1	0	0.029161802	0.030648436	2.0153196	0.61940485	2.1767764	2.0310552	0.62067646	2.1958153
[LOG]	11	2.51832	2.54048	0.4	0.1	0	0.028153539	0.03008324	2.0052543	0.57940984	2.1326077	2.024903	0.5801815	2.154622
[LOG]	12	2.50091	2.53428	0.4	0.1	0	0.027923996	0.030164454	2.002401	0.55274004	2.10215	2.0258753	0.5711037	2.1276634
[LOG]	13	2.48325	2.50666	0.4	0.1	0	0.027880922	0.029723179	2.001996	0.51728237	2.0803761	2.0212512	0.52106524	2.106808
[LOG]	14	2.45849	2.47882	0.4	0.1	0	0.027404938	0.029372817	1.9972018	0.47452003	2.0611687	2.016858	0.46884853	2.090553
[LOG]	15	2.43734	2.45929	0.4	0.1	0	0.026874628	0.02871259	1.991817	0.44092357	2.0472126	2.01096	0.44092995	2.07528
[LOG]	16	2.4204	2.43931	0.4	0.1	0	0.026545353	0.028246574	1.9884999	0.41206634	2.0354266	2.0063357	0.4090701	2.0581236
[LOG]	17	2.40301	2.41779	0.4	0.1	0	0.026209556	0.027458815	1.9849685	0.38196766	2.0254025	1.9982457	0.38067245	2.0456653
